ID	group
1721.S10M	"[-30,-20)"
1721.S10T	"[-30,-20)"
1721.S11B	"[-30,-20)"
1721.S11M	"[-30,-20)"
1721.S11T	"[-30,-20)"
1721.S12B	"[-30,-20)"
1721.S12M	"[-30,-20)"
1721.S12T	"[-30,-20)"
1721.S13M	"[-30,-20)"
1721.S13T	"[-30,-20)"
1721.S14B	"[-30,-20)"
1721.S14M	"[-30,-20)"
1721.S14T	"[-30,-20)"
1721.S15B	"[-30,-20)"
1721.S15T	"[-30,-20)"
1721.S16B	"[-30,-20)"
1721.S16M	"[-30,-20)"
1721.S16T	"[-30,-20)"
1721.S17B	"[-30,-20)"
1721.S17M	"[-30,-20)"
1721.S17T	"[-30,-20)"
1721.S18B	"[-30,-20)"
1721.S18M	"[-30,-20)"
1721.S18T	"[-30,-20)"
1721.S19B	"[-30,-20)"
1721.S19M	"[-30,-20)"
1721.S19T	"[-30,-20)"
1721.S1B	"[-30,-20)"
1721.S1M	"[-30,-20)"
1721.S1T	"[-30,-20)"
1721.S20B	"[-30,-20)"
1721.S20M	"[-30,-20)"
1721.S20T	"[-30,-20)"
1721.S21B	"[-30,-20)"
1721.S21M	"[-30,-20)"
1721.S22B	"[-30,-20)"
1721.S22M	"[-30,-20)"
1721.S22T	"[-30,-20)"
1721.S23B	"[-30,-20)"
1721.S23M	"[-30,-20)"
1721.S24B	"[-30,-20)"
1721.S24M	"[-30,-20)"
1721.S24T	"[-30,-20)"
1721.S25B	"[-30,-20)"
1721.S25M	"[-30,-20)"
1721.S25T	"[-30,-20)"
1721.S26B	"[-30,-20)"
1721.S26M	"[-30,-20)"
1721.S26T	"[-30,-20)"
1721.S27B	"[-30,-20)"
1721.S27M	"[-30,-20)"
1721.S27T	"[-30,-20)"
1721.S28B	"[-30,-20)"
1721.S28M	"[-30,-20)"
1721.S28T	"[-30,-20)"
1721.S29B	"[-30,-20)"
1721.S29M	"[-30,-20)"
1721.S2B	"[-30,-20)"
1721.S2M	"[-30,-20)"
1721.S2T	"[-30,-20)"
1721.S30M	"[-30,-20)"
1721.S3B	"[-30,-20)"
1721.S3M	"[-30,-20)"
1721.S3T	"[-30,-20)"
1721.S4B	"[-30,-20)"
1721.S4M	"[-30,-20)"
1721.S4T	"[-30,-20)"
1721.S5B	"[-30,-20)"
