Location	Temperature	Shannon Index
Plant	17.91241379	5.19454359
Plant	17.91241379	3.529868052
Plant	17.91241379	4.549155088
Plant	17.91744828	5.188324648
Plant	17.91744828	4.395405143
Plant	17.91744828	4.176588395
Plant	17.91744828	4.540112246
Plant	17.91744828	5.223068412
Plant	17.91744828	5.416472776
Plant	17.91744828	5.061422489
Plant	17.91744828	4.522344125
Plant	17.91744828	5.584249099
Plant	17.91744828	5.435551231
Plant	17.91744828	5.675179086
Plant	17.91744828	4.814589004
Plant	17.91744828	5.067933969
Plant	17.91744828	3.755225423
Non-saline	17.92	5.750491463
Non-saline	17.93	4.976865439
Non-saline	17.93	4.985771236
Non-saline	17.93	5.723591131
Non-saline	17.93	5.728598048
Non-saline	17.95	4.499033614
Non-saline	17.95	5.55041572
Non-saline	17.95	5.001584496
Non-saline	17.95	4.97642764
Non-saline	17.98	5.904955088
Plant	17.98229032	4.635813594
Plant	17.98229032	4.405294064
Plant	17.98229032	4.341502159
Plant	17.98229032	4.364177148
Plant	17.98229032	2.948346906
Plant	17.98229032	4.56247089
Plant	17.98229032	3.547410589
Plant	17.98229032	5.670413083
Plant	17.98229032	5.248307179
Plant	17.98229032	4.417040321
Saline	17.9958	5.263320603
Non-saline	18	4.468397335
Non-saline	18	4.685734327
Non-saline	18	7.446383738
Non-saline	18	6.551812757
Non-saline	18	4.693911584
Non-saline	18	6.431534492
Non-saline	18	6.300619833
Non-saline	18	6.259087364
Non-saline	18	5.099347441
Non-saline	18	5.239732423
Non-saline	18	5.178774995
Non-saline	18	5.331909972
Non-saline	18	6.61712085
Non-saline	18	2.846254342
Non-saline	18	6.834532908
Non-saline	18	5.518105974
Non-saline	18	6.841510855
Plant	18	1.411195878
Plant	18	2.165888881
Plant	18	2.216378242
Plant	18	2.068914001
Plant	18	2.562308749
Plant	18	2.916465559
Plant	18	2.605300383
Plant	18	1.345009451
Plant	18	2.60171862
Plant	18	1.60382182
Plant	18	4.001130737
Plant	18	5.581400034
Plant	18	5.561205038
Plant	18	4.876646916
Plant	18	5.142310504
Plant	18	5.719778044
Plant	18	5.868393108
Plant	18	6.144399582
Plant	18	4.877811589
Plant	18	3.744112043
Plant	18	4.686404359
Plant	18	4.43427347
Plant	18	4.457721105
Plant	18	4.212702043
Plant	18	3.600608704
Plant	18	3.729056033
Plant	18	4.107801579
Plant	18	3.4827759
Plant	18	4.081410177
Plant	18	5.461681843
Plant	18	4.503242415
Plant	18	4.658978985
Plant	18	4.920991071
Plant	18	4.724235083
Plant	18	3.290150252
Plant	18	3.285940953
Plant	18	3.939421187
Plant	18	6.327400878
Plant	18	6.025643406
Plant	18	5.991397661
Plant	18	5.42278094
Plant	18	5.545222686
Plant	18	4.407405665
Plant	18	5.749779278
Plant	18	4.545455365
Plant	18	5.884380812
Plant	18	5.206024617
Plant	18	5.242322655
Plant	18	3.557922414
Plant	18	5.532293576
Plant	18	5.05595768
Plant	18	5.587722398
Plant	18	8.069270434
Plant	18	5.210778795
Plant	18	5.884228914
Plant	18	3.450004112
Plant	18	4.905631878
Plant	18	4.52689286
Plant	18	5.04642532
Plant	18	5.554230325
Plant	18	4.791227928
Plant	18	5.13068702
Plant	18	6.372990718
Plant	18	6.236390024
Plant	18	5.621708768
Plant	18	4.046542785
Plant	18	5.671107591
Plant	18	5.43410152
Plant	18	5.012080097
Plant	18	5.039932416
Plant	18	3.594949487
Plant	18	4.648454699
Plant	18	5.536377226
Plant	18	3.956872662
Plant	18	5.041109084
Plant	18	4.596496555
Plant	18	5.162001544
Plant	18	5.953504132
Plant	18	4.591054613
Plant	18	5.307833173
Plant	18	4.850196088
Plant	18	4.827830034
Plant	18	4.975118657
Plant	18	2.362790205
Plant	18	5.303499793
Plant	18	3.77419918
Plant	18	4.235146185
Plant	18	5.091824106
Plant	18	5.187986942
Plant	18	4.745097767
Plant	18	3.966638541
Plant	18	4.400923409
Plant	18	5.39881595
Plant	18	4.061389972
Plant	18	4.255632527
Plant	18	3.087512005
Plant	18	5.046551571
Plant	18	4.353701049
Plant	18	4.801828715
Plant	18	4.664826401
Plant	18	4.348457425
Plant	18	4.537815747
Plant	18	3.899837169
Plant	18	5.341627537
Plant	18	3.682007434
Plant	18	4.185720425
Plant	18	4.048030661
Plant	18	5.445100038
Plant	18	3.47841915
Plant	18	4.396053994
Plant	18	4.790273719
Plant	18	3.4669029
Non-saline	18.02	5.504741427
Non-saline	18.02	5.561970331
Plant	18.02558621	5.151679075
Plant	18.02558621	4.291023043
Plant	18.02558621	4.324438157
Plant	18.02558621	4.568935369
Plant	18.02558621	3.028665258
Plant	18.02558621	5.120416349
Plant	18.02558621	4.13530862
Plant	18.02558621	4.891056921
Plant	18.02558621	5.18360411
Plant	18.02558621	4.804773548
Non-saline	18.03	4.936259624
Non-saline	18.03	4.990825944
Plant	18.03596774	4.243085919
Plant	18.03596774	3.087830573
Plant	18.03596774	5.379985719
Plant	18.03596774	4.513594041
Plant	18.03596774	5.364593284
Plant	18.03596774	5.232785139
Non-saline	18.06	4.822464313
Plant	18.06498276	3.918240817
Plant	18.06498276	5.642963565
Plant	18.06498276	5.147663286
Plant	18.06498276	4.474644874
Plant	18.06498276	5.494644404
Plant	18.06498276	4.374182426
Plant	18.06498276	5.846837151
Plant	18.06498276	5.786974998
Plant	18.06498276	5.571565692
Plant	18.06498276	5.702680091
Plant	18.07869355	4.63213771
Plant	18.07869355	6.29513249
Plant	18.07869355	5.912274685
Plant	18.07869355	5.473569783
Plant	18.07869355	5.150466561
Non-saline	18.08	6.685426087
Plant	18.0941129	5.095651271
Plant	18.0941129	6.490944697
Plant	18.0941129	5.826021141
Plant	18.0941129	5.668013822
Non-saline	18.1	6.070224026
Non-saline	18.1	4.360357069
Non-saline	18.1	4.382942117
Non-saline	18.1	4.137529154
Non-saline	18.1	4.985109879
Non-saline	18.1	4.680232313
Non-saline	18.1	4.682026715
Non-saline	18.1	6.572144975
Non-saline	18.1	8.679969115
Non-saline	18.1	5.322863141
Non-saline	18.1	5.513358608
Non-saline	18.1	9.304492
Non-saline	18.1	9.845745678
Plant	18.1035	5.800705184
Plant	18.1035	6.713006094
Plant	18.1035	4.704095093
Plant	18.1035	5.497475374
Plant	18.1035	4.476752928
Plant	18.1035	4.25599965
Plant	18.1035	4.668781266
Plant	18.1035	4.725028247
Plant	18.1035	5.150763754
Plant	18.13837097	4.431744821
Plant	18.13837097	4.953334225
Plant	18.13837097	4.83223657
Plant	18.13837097	4.322200635
Plant	18.13837097	4.113473887
Non-saline	18.14	5.212037876
Non-saline	18.14	5.201721352
Non-saline	18.15	3.344891864
Plant	18.17907246	4.953770413
Plant	18.17907246	2.936815328
Plant	18.17907246	3.662326124
Plant	18.17907246	4.756391242
Plant	18.17907246	2.941520741
Non-saline	18.18	5.166103027
Non-saline	18.2	4.525123311
Non-saline	18.2	5.485307064
Non-saline	18.2	5.278846558
Non-saline	18.2	5.024224976
Non-saline	18.2	6.310298365
Non-saline	18.2	5.988080961
Non-saline	18.2	8.635774133
Non-saline	18.2	6.189812035
Non-saline	18.22	5.034966227
Non-saline	18.22	5.094676813
Non-saline	18.25	5.614057397
Non-saline	18.25	5.007111041
Non-saline	18.26	5.977058808
Non-saline	18.28	6.659645218
Non-saline	18.29	5.960388173
Non-saline	18.29	5.909181039
Non-saline	18.3	5.707890179
Non-saline	18.3	5.6701405
Non-saline	18.3	6.354584779
Non-saline	18.3	5.825768188
Plant	18.3	4.41110571
Plant	18.3	3.531082129
Plant	18.3	2.625125587
Plant	18.3	2.838388602
Plant	18.3	3.597181037
Plant	18.3	4.903513115
Plant	18.3	5.468847765
Plant	18.3	4.951154499
Plant	18.3	4.457285328
Plant	18.3	4.862924489
Plant	18.3	3.644910798
Plant	18.3	4.008350473
Plant	18.3	3.684166
Plant	18.3	3.645439909
Plant	18.3	4.035891916
Plant	18.3	5.121844458
Plant	18.3	5.42032325
Plant	18.3	4.023405096
Plant	18.3	5.117961879
Plant	18.3	2.18525413
Plant	18.3	4.009956732
Plant	18.3	4.050328956
Plant	18.3	4.324843836
Plant	18.3	4.416872601
Plant	18.3	4.129138616
Plant	18.3	3.166539213
Plant	18.3	3.300150582
Plant	18.3	3.336158203
Plant	18.3	3.742863901
Plant	18.3	3.673592743
Plant	18.3	3.031003674
Plant	18.3	4.05444985
Plant	18.3	3.766831426
Plant	18.3	4.249987142
Plant	18.3	3.851103866
Plant	18.3	4.076033419
Plant	18.3	4.129391689
Plant	18.3	4.82311402
Plant	18.3	3.565110423
Plant	18.3	5.713803484
Plant	18.3	5.031174765
Plant	18.3	3.709051458
Plant	18.3	4.624168259
Plant	18.3	5.298533424
Plant	18.3	3.522519695
Plant	18.3	5.172554608
Plant	18.3	4.252018125
Plant	18.3	5.80626298
Plant	18.3	4.359030843
Plant	18.3	4.322726659
Plant	18.3	4.872079265
Plant	18.3	3.377529461
Plant	18.3	4.589435964
Plant	18.3	4.974836828
Plant	18.3	5.485740036
Plant	18.3	2.751943265
Plant	18.3	4.344293573
Plant	18.3	5.28456012
Plant	18.3	3.910162965
Plant	18.3	5.139958175
Plant	18.3	4.041626064
Plant	18.31466667	4.524667025
Plant	18.31466667	3.607605168
Plant	18.31466667	3.438187211
Plant	18.31466667	3.323115843
Saline	18.3761	6.152736249
Non-saline	18.38	5.043189561
Non-saline	18.38	5.031413506
Non-saline	18.4	7.210014566
Non-saline	18.4	7.609457477
Non-saline	18.4	5.20024001
Non-saline	18.4	7.709100223
Non-saline	18.4	4.157207823
Non-saline	18.4	5.735588916
Non-saline	18.4	5.820980974
Non-saline	18.4	6.119956102
Non-saline	18.4	7.671957244
Non-saline	18.4	7.610955458
Non-saline	18.4	4.141176374
Non-saline	18.4	4.027697842
Non-saline	18.4	4.583769621
Non-saline	18.4	4.416320738
Non-saline	18.4	4.799320752
Non-saline	18.4	4.405721649
Non-saline	18.4	4.379395196
Non-saline	18.4	3.738460246
Non-saline	18.4	2.471509908
Non-saline	18.4	7.5936913
Non-saline	18.4	3.110480994
Non-saline	18.4	3.00725532
Non-saline	18.4	5.166450364
Non-saline	18.4	4.353890778
Non-saline	18.4	4.83449234
Non-saline	18.4	5.100975657
Non-saline	18.4	5.469914902
Non-saline	18.4	5.476641685
Non-saline	18.4	2.44878161
Non-saline	18.4	5.751288178
Non-saline	18.4	5.688636583
Non-saline	18.4	6.718464764
Non-saline	18.4	6.662619552
Non-saline	18.4	5.759196832
Non-saline	18.4	6.505959859
Non-saline	18.4	2.39995301
Non-saline	18.4	2.034326169
Plant	18.4255	5.318617823
Plant	18.4255	4.888061653
Plant	18.4255	3.614079585
Plant	18.4255	5.730708391
Plant	18.4255	5.299470023
Plant	18.4255	2.628709693
Non-saline	18.43	5.572173808
Non-saline	18.43	5.555231629
Saline	18.44	7.765169072
Saline	18.44	8.340526827
