OO	Latitude	Location
1873	35.117	Rhizosphere
2027	35.117	Rhizosphere
1909	35.117	Rhizosphere
1931	35.117	Rhizosphere
1745	35.117	Rhizosphere
1856	35.117	Rhizosphere
1901	35.117	Rhizosphere
1872	35.117	Rhizosphere
1760	35.117	Rhizosphere
1808	35.117	Rhizosphere
1858	35.117	Rhizosphere
1767	35.117	Rhizosphere
1876	35.117	Rhizosphere
1950	35.117	Rhizosphere
1833	35.117	Rhizosphere
1955	35.117	Rhizosphere
1912	35.117	Rhizosphere
2012	35.117	Rhizosphere
1864	35.117	Rhizosphere
1858	35.117	Rhizosphere
1806	35.117	Rhizosphere
1673	35.117	Rhizosphere
1886	35.117	Rhizosphere
1801	35.117	Rhizosphere
1888	35.117	Rhizosphere
1726	35.117	Rhizosphere
1969	35.117	Rhizosphere
1754	35.117	Rhizosphere
1923	35.117	Rhizosphere
1895	35.117	Rhizosphere
1942	35.117	Rhizosphere
1948	35.117	Rhizosphere
1820	35.117	Rhizosphere
1762	35.117	Rhizosphere
1935	35.117	Rhizosphere
1961	35.117	Rhizosphere
1782	35.117	Rhizosphere
1823	35.117	Rhizosphere
1856	35.117	Rhizosphere
1849	35.117	Rhizosphere
1909	35.117	Rhizosphere
1818	35.117	Rhizosphere
1859	35.117	Rhizosphere
1646	35.117	Rhizosphere
1785	35.117	Rhizosphere
1836	35.117	Rhizosphere
1724	35.117	Rhizosphere
1955	35.117	Rhizosphere
1997	35.117	Rhizosphere
1933	35.117	Rhizosphere
1889	35.117	Rhizosphere
1895	35.117	Rhizosphere
1541	35.117	Rhizosphere
1676	35.117	Rhizosphere
1446	35.117	Rhizosphere
1771	35.117	Rhizosphere
1884	35.117	Rhizosphere
1649	35.117	Rhizosphere
1856	35.117	Rhizosphere
1780	35.117	Rhizosphere
1742	35.117	Rhizosphere
1665	35.117	Rhizosphere
1533	35.117	Rhizosphere
1569	35.117	Rhizosphere
1621	35.117	Rhizosphere
1944	35.117	Rhizosphere
1635	35.117	Rhizosphere
1792	35.117	Rhizosphere
1686	35.117	Rhizosphere
1854	35.117	Rhizosphere
779	35.117	Rhizosphere
1735	35.117	Rhizosphere
1412	35.117	Rhizosphere
1529	35.117	Rhizosphere
1221	35.117	Rhizosphere
1440	35.117	Rhizosphere
1618	35.117	Rhizosphere
1412	35.117	Rhizosphere
1233	35.117	Rhizosphere
1606	35.117	Rhizosphere
1849	35.117	Rhizosphere
1845	35.117	Rhizosphere
1848	35.117	Rhizosphere
1678	35.117	Rhizosphere
1934	35.117	Rhizosphere
1925	35.117	Rhizosphere
1676	35.117	Rhizosphere
1842	35.117	Rhizosphere
1907	35.117	Rhizosphere
1560	35.117	Rhizosphere
1924	35.117	Rhizosphere
1948	35.117	Rhizosphere
1970	35.117	Rhizosphere
1928	35.117	Rhizosphere
1881	35.117	Rhizosphere
1987	35.117	Rhizosphere
1932	35.117	Rhizosphere
1903	35.117	Rhizosphere
1906	35.117	Rhizosphere
2012	35.117	Rhizosphere
1886	35.117	Rhizosphere
1940	35.117	Rhizosphere
1944	35.117	Rhizosphere
1912	35.117	Rhizosphere
1877	35.117	Rhizosphere
1823	35.117	Rhizosphere
1812	35.117	Rhizosphere
1646	35.117	Rhizosphere
1875	35.117	Rhizosphere
1899	35.117	Rhizosphere
2030	35.117	Rhizosphere
1899	35.117	Rhizosphere
1804	35.117	Rhizosphere
1886	35.117	Rhizosphere
1891	35.117	Rhizosphere
1955	35.117	Rhizosphere
1905	35.117	Rhizosphere
2047	35.117	Rhizosphere
1985	35.117	Rhizosphere
1918	35.117	Rhizosphere
1781	35.117	Rhizosphere
1194	35.117	Rhizosphere
1829	35.117	Rhizosphere
2002	35.117	Rhizosphere
1997	35.117	Rhizosphere
1828	35.117	Rhizosphere
1258	35.117	Rhizosphere
1716	35.117	Rhizosphere
1981	35.117	Rhizosphere
1774	35.117	Rhizosphere
1665	35.117	Rhizosphere
1533	35.117	Rhizosphere
336	35.117	Rhizosphere
992	35.117	Rhizosphere
1257	35.117	Rhizosphere
1491	35.117	Rhizosphere
1144	35.117	Rhizosphere
1517	35.117	Rhizosphere
999	35.117	Rhizosphere
1649	35.117	Rhizosphere
1724	35.117	Rhizosphere
1588	35.117	Rhizosphere
1444	35.117	Rhizosphere
1277	35.117	Rhizosphere
866	35.117	Rhizosphere
1674	35.117	Rhizosphere
1424	35.117	Rhizosphere
1449	35.117	Rhizosphere
1071	35.117	Rhizosphere
1461	35.117	Rhizosphere
1249	35.117	Rhizosphere
1692	35.117	Rhizosphere
1295	35.117	Rhizosphere
1384	35.117	Rhizosphere
1579	35.117	Rhizosphere
1394	35.117	Rhizosphere
1352	35.117	Rhizosphere
1257	35.117	Rhizosphere
1489	35.117	Rhizosphere
1585	35.117	Rhizosphere
1283	35.117	Rhizosphere
1601	35.117	Rhizosphere
1344	35.117	Rhizosphere
1509	35.117	Rhizosphere
1382	35.117	Rhizosphere
1310	35.117	Rhizosphere
1389	35.117	Rhizosphere
1579	35.117	Rhizosphere
1428	35.117	Rhizosphere
98	30.47	Corpus
333	30.47	Corpus
409	30.47	Corpus
100	30.47	Corpus
636	30.47	Corpus
528	39.74	Corpus
402	39.74	Corpus
532	39.74	Corpus
554	39.74	Corpus
672	39.74	Corpus
533	39.74	Corpus
149	39.74	Corpus
605	39.74	Corpus
405	39.74	Corpus
610	39.74	Corpus
661	39.74	Corpus
362	39.74	Corpus
61	33.9907	Surface
118	33.9907	Surface
42	33.9907	Surface
37	33.9907	Surface
113	33.9907	Surface
89	33.9907	Surface
142	33.9907	Surface
54	33.9907	Surface
93	33.9907	Surface
103	33.9907	Surface
77	33.9907	Surface
179	33.9907	Surface
126	33.9907	Surface
41	33.9907	Surface
48	33.9656	Surface
81	33.9656	Surface
148	33.9656	Surface
250	33.9656	Surface
252	33.9656	Surface
204	33.9656	Surface
138	33.9656	Surface
106	33.9656	Surface
116	33.9656	Surface
141	33.5456	Surface
61	33.5456	Surface
68	33.5456	Surface
71	33.5456	Surface
59	33.5456	Surface
118	33.5456	Surface
72	33.5456	Surface
63	33.5456	Surface
73	33.5456	Surface
122	33.5456	Surface
124	33.5995	Surface
183	33.5995	Surface
125	33.5995	Surface
174	33.5995	Surface
168	33.5995	Surface
212	34.0565	Surface
216	34.0565	Surface
169	34.0565	Surface
197	34.0565	Surface
278	34.0565	Surface
267	33.8006	Surface
187	33.8006	Surface
198	33.8006	Surface
206	33.8006	Surface
253	33.9157	Surface
228	33.9157	Surface
177	33.9157	Surface
134	33.9157	Surface
135	33.9907	Surface
192	33.9907	Surface
97	33.9907	Surface
109	33.9907	Surface
93	33.9907	Surface
191	33.9983	Surface
146	33.9983	Surface
97	33.9983	Surface
104	33.9983	Surface
130	33.9983	Surface
110	33.9983	Surface
124	33.9983	Surface
159	33.9983	Surface
81	33.9983	Surface
131	33.9983	Surface
202	34.0193	Surface
81	34.0193	Surface
96	34.0193	Surface
240	34.0193	Surface
93	34.0193	Surface
177	35.8052	Surface
280	35.8052	Surface
272	35.8052	Surface
211	35.8052	Surface
171	35.8052	Surface
141	35.8052	Surface
185	35.8052	Surface
153	35.8052	Surface
91	35.8052	Surface
216	35.8052	Surface
151	35.7853	Surface
103	35.7853	Surface
112	35.7853	Surface
85	35.7853	Surface
172	35.859	Surface
311	35.859	Surface
256	35.859	Surface
201	35.859	Surface
103	35.859	Surface
89	35.859	Surface
192	35.859	Surface
195	35.859	Surface
158	35.859	Surface
120	35.748	Surface
113	35.748	Surface
113	35.748	Surface
86	35.748	Surface
102	35.748	Surface
208	35.8167	Surface
295	35.8167	Surface
235	35.8167	Surface
284	35.8167	Surface
99	35.8167	Surface
234	35.7809	Surface
204	35.7809	Surface
549	35.7809	Surface
540	35.7809	Surface
422	35.7809	Surface
161	35.7809	Surface
213	35.7809	Surface
247	35.7809	Surface
120	35.7809	Surface
195	35.7809	Surface
83	31.5946	Surface
75	31.5946	Surface
49	31.5946	Surface
45	31.5946	Surface
64	31.5946	Surface
110	31.5946	Surface
83	31.5946	Surface
69	31.5946	Surface
45	31.717	Surface
158	31.717	Surface
122	31.717	Surface
71	31.717	Surface
141	31.717	Surface
117	31.717	Surface
205	31.717	Surface
115	32.0076	Surface
158	32.0076	Surface
131	32.0076	Surface
267	32.0076	Surface
227	32.0076	Surface
71	31.768	Surface
78	31.768	Surface
97	31.768	Surface
121	31.7131	Surface
136	31.7131	Surface
186	31.7131	Surface
152	31.7131	Surface
83	31.7131	Surface
109	31.8379	Surface
97	31.8379	Surface
66	31.8379	Surface
112	31.8379	Surface
180	31.8379	Surface
71	43.4077	Surface
66	43.4077	Surface
65	43.4077	Surface
81	43.4077	Surface
68	43.4217	Surface
57	43.4217	Surface
55	43.4217	Surface
48	43.4344	Surface
73	43.4344	Surface
35	43.4344	Surface
46	43.4344	Surface
139	42.9509	Surface
139	42.9509	Surface
127	42.9509	Surface
116	42.9509	Surface
203	42.9509	Surface
75	42.9509	Surface
84	42.9509	Surface
125	42.9509	Surface
106	42.9509	Surface
72	42.9509	Surface
85	42.9509	Surface
42	42.9509	Surface
106	42.9509	Surface
62	42.9509	Surface
49	42.9509	Surface
54	43.5297	Surface
116	43.5297	Surface
124	43.5297	Surface
96	43.5297	Surface
92	43.5297	Surface
60	43.5297	Surface
56	43.5297	Surface
118	43.5297	Surface
62	43.5297	Surface
87	43.5297	Surface
172	43.4257	Surface
96	43.4257	Surface
118	43.4257	Surface
143	43.4257	Surface
136	43.4257	Surface
71	43.4257	Surface
53	43.4257	Surface
104	43.4257	Surface
126	43.4257	Surface
74	43.4257	Surface
190	43.1403	Surface
183	43.1403	Surface
133	43.1403	Surface
149	43.1403	Surface
194	43.1403	Surface
332	43.1403	Surface
292	43.1403	Surface
67	43.1403	Surface
140	43.1403	Surface
174	43.1403	Surface
73	43.0077	Surface
66	43.0077	Surface
61	43.0077	Surface
66	43.0077	Surface
90	43.0077	Surface
88	43.0077	Surface
37	43.0077	Surface
83	43.0077	Surface
38	43.0077	Surface
105	43.0077	Surface
70	43.0325	Surface
99	43.0325	Surface
81	43.0325	Surface
71	43.0325	Surface
109	43.0325	Surface
136	43.0325	Surface
138	43.0325	Surface
113	43.0325	Surface
143	43.0325	Surface
97	43.0325	Surface
101	43.1399	Surface
92	43.1399	Surface
144	43.1399	Surface
91	43.1399	Surface
317	43.1399	Surface
316	43.1399	Surface
296	43.1399	Surface
245	43.1399	Surface
250	43.1399	Surface
350	43.1399	Surface
345	43.1399	Surface
129	43.1399	Surface
196	43.1399	Surface
149	43.1399	Surface
182	43.1234	Surface
143	43.1234	Surface
117	43.1234	Surface
150	43.1234	Surface
146	43.1234	Surface
323	43.1234	Surface
307	43.1234	Surface
213	43.1234	Surface
310	43.1234	Surface
401	43.1234	Surface
114	43.1234	Surface
124	43.1234	Surface
161	43.1234	Surface
81	43.1234	Surface
210	43.1234	Surface
169	43.1369	Surface
130	43.1369	Surface
119	43.1369	Surface
198	43.1369	Surface
251	43.1369	Surface
248	43.1369	Surface
380	43.1369	Surface
262	43.1369	Surface
304	43.1369	Surface
331	43.1369	Surface
165	43.1369	Surface
152	43.1369	Surface
172	43.1369	Surface
169	43.1369	Surface
44	43.0077	Surface
61	43.0077	Surface
46	43.0077	Surface
51	43.0077	Surface
36	43.0077	Surface
96	41.871	Surface
92	41.871	Surface
131	41.871	Surface
180	41.871	Surface
92	41.871	Surface
60	41.8746	Surface
64	41.8746	Surface
107	41.8746	Surface
99	41.8746	Surface
92	41.8816	Surface
77	41.8816	Surface
144	41.8816	Surface
155	41.8816	Surface
210	41.8816	Surface
91	41.9088	Surface
116	41.9088	Surface
111	41.9088	Surface
103	41.9088	Surface
73	41.9088	Surface
120	41.9088	Surface
102	41.9088	Surface
62	41.9088	Surface
119	41.9088	Surface
83	41.9088	Surface
180	41.8464	Surface
155	41.8464	Surface
251	41.8464	Surface
116	41.8464	Surface
170	41.8464	Surface
168	41.8464	Surface
152	41.8464	Surface
136	41.8464	Surface
159	41.8464	Surface
96	41.8464	Surface
100	41.8693	Surface
126	41.8693	Surface
120	41.8693	Surface
101	41.8693	Surface
130	41.8693	Surface
175	41.8693	Surface
161	41.8693	Surface
189	41.8693	Surface
121	41.8693	Surface
273	41.8693	Surface
110	33.5456	Surface
62	33.5456	Surface
183	33.5456	Surface
41	33.5456	Surface
116	33.5456	Surface
108	33.5456	Surface
124	33.5456	Surface
94	33.5456	Surface
144	33.5456	Surface
136	33.5995	Surface
227	33.5995	Surface
163	33.5995	Surface
117	33.5995	Surface
224	34.0565	Surface
133	34.0565	Surface
224	34.0565	Surface
160	34.0565	Surface
132	33.8006	Surface
258	33.8006	Surface
151	33.8006	Surface
129	33.8006	Surface
219	33.8006	Surface
224	33.9157	Surface
332	33.9157	Surface
265	33.9157	Surface
433	33.9157	Surface
366	33.9157	Surface
128	33.9907	Surface
246	33.9907	Surface
283	33.9907	Surface
304	33.9907	Surface
142	33.9907	Surface
310	33.9983	Surface
94	33.9983	Surface
105	33.9983	Surface
150	34.0193	Surface
221	34.0193	Surface
204	34.0193	Surface
244	34.0193	Surface
233	34.0193	Surface
460	33.9667	Surface
242	33.9667	Surface
118	33.9667	Surface
238	33.9667	Surface
325	35.8052	Surface
268	35.8052	Surface
177	35.8052	Surface
319	35.8052	Surface
377	35.8052	Surface
208	35.8052	Surface
176	35.8052	Surface
176	35.8052	Surface
170	35.8052	Surface
206	35.8052	Surface
157	35.8052	Surface
104	35.8052	Surface
208	35.8052	Surface
174	35.7853	Surface
135	35.7853	Surface
97	35.7853	Surface
169	35.7853	Surface
157	35.859	Surface
304	35.859	Surface
124	35.859	Surface
178	35.859	Surface
175	35.859	Surface
148	35.859	Surface
187	35.748	Surface
88	35.748	Surface
79	35.748	Surface
97	35.748	Surface
246	35.8167	Surface
181	35.8167	Surface
164	35.8167	Surface
208	35.8167	Surface
219	35.8167	Surface
269	35.7809	Surface
762	35.7809	Surface
182	35.7809	Surface
249	35.7809	Surface
160	35.7809	Surface
164	35.7809	Surface
137	35.7809	Surface
189	35.7809	Surface
208	35.7809	Surface
36	31.5946	Surface
56	31.5946	Surface
51	31.5946	Surface
86	31.5946	Surface
121	31.5946	Surface
135	31.5946	Surface
132	31.5946	Surface
91	31.5946	Surface
41	31.5946	Surface
64	31.5946	Surface
228	31.717	Surface
271	31.717	Surface
149	31.717	Surface
104	31.717	Surface
92	31.717	Surface
141	31.717	Surface
257	31.717	Surface
129	31.717	Surface
174	31.717	Surface
122	31.717	Surface
120	31.717	Surface
104	31.717	Surface
71	31.717	Surface
75	31.717	Surface
249	32.0076	Surface
128	32.0076	Surface
178	32.0076	Surface
145	32.0076	Surface
56	31.768	Surface
49	31.768	Surface
74	31.768	Surface
97	31.768	Surface
69	31.768	Surface
85	31.7131	Surface
202	31.7131	Surface
131	31.7131	Surface
55	31.7131	Surface
222	31.7131	Surface
57	31.8379	Surface
150	31.8379	Surface
159	31.8379	Surface
108	31.8379	Surface
218	43.4077	Surface
145	43.4077	Surface
135	43.4077	Surface
106	43.4077	Surface
83	43.4077	Surface
156	43.4077	Surface
126	43.4077	Surface
120	43.4077	Surface
176	43.4077	Surface
126	43.4217	Surface
144	43.4217	Surface
125	43.4217	Surface
142	43.4217	Surface
131	43.4217	Surface
111	43.4217	Surface
93	43.4217	Surface
73	43.4217	Surface
113	43.4217	Surface
52	43.4344	Surface
126	43.4344	Surface
154	43.4344	Surface
121	43.4344	Surface
135	43.4344	Surface
172	42.9509	Surface
178	42.9509	Surface
136	42.9509	Surface
148	42.9509	Surface
275	42.9509	Surface
121	42.9509	Surface
143	42.9509	Surface
182	42.9509	Surface
170	42.9509	Surface
174	42.9509	Surface
84	42.9509	Surface
142	42.9509	Surface
145	42.9509	Surface
94	43.5297	Surface
122	43.5297	Surface
127	43.5297	Surface
150	43.5297	Surface
99	43.5297	Surface
90	43.5297	Surface
79	43.5297	Surface
122	43.5297	Surface
118	43.5297	Surface
139	43.4257	Surface
200	43.4257	Surface
186	43.4257	Surface
110	43.4257	Surface
177	43.4257	Surface
97	43.4257	Surface
99	43.4257	Surface
120	43.4257	Surface
159	43.4257	Surface
183	43.4257	Surface
226	43.4257	Surface
224	43.4257	Surface
268	43.4257	Surface
224	43.4257	Surface
221	43.1403	Surface
181	43.1403	Surface
147	43.1403	Surface
163	43.1403	Surface
185	43.1403	Surface
69	43.0077	Surface
