Chao1	Latitude	Location
847.5731707	55.905	Soil
761.628866	55.905	Soil
1416.701987	55.906	Soil
1110.294118	55.906	Soil
474.1463415	55.905	Water
892.0810811	55.905	Soil
1037.506329	55.905	Soil
1476.96875	55.905	Soil
1399.50495	55.906	Soil
1930.434629	55.905	Soil
909.3478261	55.905	Soil
669.6842105	55.905	Soil
1368.614173	55.906	Soil
1478.561728	55.905	Soil
1102.239316	55.905	Soil
652.5454545	55.906	Water
1390.587719	55.906	Soil
1782.189873	55.905	Soil
1056.361446	55.905	Soil
751.7804878	55.905	Soil
1765.786127	55.906	Soil
1403.457746	55.906	Soil
1525.480769	55.905	Soil
1271.2	55.905	Soil
158.5833333	55.905	Water
1258.681818	55.906	Soil
1251.021277	55.906	Soil
673.0625	55.905	Soil
926.125	55.905	Soil
1370.232044	55.906	Soil
1642.007692	55.906	Soil
1229.214724	55.905	Soil
1108.172043	55.905	Soil
1872.165605	55.906	Soil
1544.212766	55.906	Soil
731.3529412	55.905	Water
1694.25	55.905	Soil
1849.804444	55.905	Soil
1797.1875	55.905	Soil
1820.911628	55.905	Soil
1808.414634	55.906	Soil
1948.261468	55.906	Soil
2088.073171	55.905	Soil
2115.003922	55.905	Soil
2115.495413	55.906	Soil
1809.740196	55.906	Soil
2231.991561	55.905	Soil
545.902439	55.906	Water
1936.581522	55.905	Soil
1962.06599	55.906	Soil
1758.456221	55.905	Soil
2007.336449	55.905	Soil
2153.721311	55.906	Soil
1942.140969	55.906	Soil
1860.107143	55.906	Soil
975.2846715	55.905	Water
1861.839378	55.905	Soil
2136.047847	55.906	Soil
1768.666667	55.906	Soil
1562.26776	55.905	Soil
1855.342105	55.905	Soil
1977.732057	55.906	Soil
1701.909091	55.905	Soil
2055.419492	55.906	Soil
1613.722543	55.906	Soil
1911.919598	55.905	Soil
1919.743363	55.906	Soil
2032.658768	55.906	Soil
1822.933333	55.905	Soil
1860.994565	55.905	Soil
2048.519417	55.905	Soil
2015.083333	55.906	Soil
1968.971831	55.905	Soil
1974.542017	55.906	Soil
1217.222222	55.906	Soil
2374.903226	55.905	Soil
2002.690355	55.906	Soil
2126.103627	55.906	Soil
2072.226519	55.905	Soil
1750.172566	55.905	Soil
1969.304348	55.906	Soil
1789.278761	55.906	Soil
955.9911504	55.906	Soil
1981.480176	55.905	Soil
1886.629032	55.906	Soil
1819.28934	55.906	Soil
1717.097297	55.905	Soil
2124.291667	55.905	Soil
2211.326531	55.906	Soil
1866.575758	55.906	Soil
1874.937238	55.905	Soil
1719.603524	55.906	Soil
1474.21875	55.906	Soil
2188.015152	55.905	Soil
1706.030769	55.906	Soil
1991.743169	55.906	Soil
1677.901099	55.905	Soil
1831.521739	55.906	Soil
1642	55.906	Water
1731.488038	55.905	Soil
2155.248963	55.905	Soil
1786.686992	55.905	Soil
1873.23	55.906	Soil
1840.214953	55.906	Soil
2184.237668	55.905	Soil
1876.315271	55.906	Soil
1407.794393	55.905	Water
1943.208333	55.905	Soil
1964.593301	55.906	Soil
1846.571429	55.905	Soil
2083.789063	55.905	Soil
1990.902439	55.905	Soil
1960.151261	55.906	Soil
1957.336683	55.905	Soil
2127.056701	55.906	Soil
2111.5	55.905	Soil
2380.030973	55.905	Soil
2148.979381	55.906	Water
2208.263158	55.906	Soil
1769.279412	55.905	Soil
1881.197309	55.905	Soil
1959.8	55.906	Soil
673.1935484	55.905	Soil
834.8877551	55.905	Soil
797.7101449	55.905	Soil
984.6219512	55.905	Soil
1696.340206	55.905	Soil
1980.88	55.905	Soil
1835.362319	55.905	Soil
1742.328358	55.906	Soil
1822.968085	55.905	Soil
1691.86383	55.906	Soil
775.5263158	55.905	Water
913	55.905	Soil
877.3125	55.905	Soil
648.6470588	55.905	Soil
895.95	55.905	Soil
1720.759162	55.905	Soil
1836.704762	55.905	Soil
1686.42268	55.905	Soil
1892.192513	55.906	Soil
1805.716418	55.905	Soil
1824.937173	55.906	Soil
768.9285714	55.905	Soil
969.2647059	55.905	Soil
