ID	group
2229.W1.N3.5.SP5.Thomas.CMB.Seaweed.lane5.NoIndex.L005	"[10,15)"
2229.W2.N1.7.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.4.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N2.6.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N2.6.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N2.6.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.9.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.5.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.5.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.5.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.5.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.SE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.SE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.SE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.SE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N3.4.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.9.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.9.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.9.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.9.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.8.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.8.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.8.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.8.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.8.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.W2.N1.7.SE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N2.6.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N2.6.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N2.6.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.4.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
2229.S2.N3.4.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	"[10,15)"
