Chao1	Latitude	Location
3261.88189	35.117	Rhizosphere
3408.705882	35.117	Rhizosphere
3083.367003	35.117	Rhizosphere
3226.528409	35.117	Rhizosphere
3346.787037	35.117	Rhizosphere
3437.601208	35.117	Rhizosphere
3917.734328	35.117	Rhizosphere
3462.52809	35.117	Rhizosphere
3566	35.117	Rhizosphere
3654.397183	35.117	Rhizosphere
3677.184564	35.117	Rhizosphere
3284.212963	35.117	Rhizosphere
3642.536082	35.117	Rhizosphere
3066.650602	35.117	Rhizosphere
3379.117647	35.117	Rhizosphere
3393.266667	35.117	Rhizosphere
3433.193548	35.117	Rhizosphere
3355.4	35.117	Rhizosphere
3276.177465	35.117	Rhizosphere
3333.28115	35.117	Rhizosphere
3431.090909	35.117	Rhizosphere
3605.2	35.117	Rhizosphere
2840.959732	35.117	Rhizosphere
3054.509934	35.117	Rhizosphere
2789.909091	35.117	Rhizosphere
3420.828829	35.117	Rhizosphere
3702.543662	35.117	Rhizosphere
3495.190202	35.117	Rhizosphere
3380.714286	35.117	Rhizosphere
3518.061584	35.117	Rhizosphere
3260	35.117	Rhizosphere
3320.813725	35.117	Rhizosphere
3656.915625	35.117	Rhizosphere
3359.695055	35.117	Rhizosphere
3348.568323	35.117	Rhizosphere
3433.674342	35.117	Rhizosphere
3210.456716	35.117	Rhizosphere
3136.576687	35.117	Rhizosphere
3476.115385	35.117	Rhizosphere
3391.777778	35.117	Rhizosphere
3471.008596	35.117	Rhizosphere
3725.51532	35.117	Rhizosphere
3611.111111	35.117	Rhizosphere
3135.761062	35.117	Rhizosphere
3419.354949	35.117	Rhizosphere
2721.312	35.117	Rhizosphere
3159.029605	35.117	Rhizosphere
3388.331325	35.117	Rhizosphere
3176.660819	35.117	Rhizosphere
3432.668464	35.117	Rhizosphere
3322.688679	35.117	Rhizosphere
3201.89527	35.117	Rhizosphere
3293.124567	35.117	Rhizosphere
3060.633028	35.117	Rhizosphere
2897.607547	35.117	Rhizosphere
2989.252252	35.117	Rhizosphere
3062.210526	35.117	Rhizosphere
2655.335793	35.117	Rhizosphere
2683.793233	35.117	Rhizosphere
3280	35.117	Rhizosphere
3041.39823	35.117	Rhizosphere
2828.555556	35.117	Rhizosphere
3136.068259	35.117	Rhizosphere
2997.75	35.117	Rhizosphere
3223.708738	35.117	Rhizosphere
3608.033113	35.117	Rhizosphere
3435.508671	35.117	Rhizosphere
3563.577558	35.117	Rhizosphere
3463.722222	35.117	Rhizosphere
3551.519757	35.117	Rhizosphere
3366.787671	35.117	Rhizosphere
3438.8	35.117	Rhizosphere
3641.526316	35.117	Rhizosphere
3638.084337	35.117	Rhizosphere
3884.633929	35.117	Rhizosphere
3219.460432	35.117	Rhizosphere
3222.135417	35.117	Rhizosphere
3204.794643	35.117	Rhizosphere
3208.708738	35.117	Rhizosphere
3241.621019	35.117	Rhizosphere
3153.05	35.117	Rhizosphere
3195.173077	35.117	Rhizosphere
3658.789137	35.117	Rhizosphere
3113.614679	35.117	Rhizosphere
3322.692513	35.117	Rhizosphere
3277.757188	35.117	Rhizosphere
3342.5625	35.117	Rhizosphere
3251.207668	35.117	Rhizosphere
3333.088235	35.117	Rhizosphere
3388.375	35.117	Rhizosphere
2706.408451	35.117	Rhizosphere
3676.793103	35.117	Rhizosphere
3523.04386	35.117	Rhizosphere
3405.141994	35.117	Rhizosphere
3170.24	35.117	Rhizosphere
3745.320872	35.117	Rhizosphere
3391.039088	35.117	Rhizosphere
3122.676282	35.117	Rhizosphere
2912.534965	35.117	Rhizosphere
3089.891156	35.117	Rhizosphere
3039.146259	35.117	Rhizosphere
3548.377358	35.117	Rhizosphere
3416.605882	35.117	Rhizosphere
3687.134615	35.117	Rhizosphere
3330.849231	35.117	Rhizosphere
3868.124661	35.117	Rhizosphere
3283.974138	35.117	Rhizosphere
3513.23219	35.117	Rhizosphere
3404.730769	35.117	Rhizosphere
3263.15493	35.117	Rhizosphere
3040.712903	35.117	Rhizosphere
3252.528409	35.117	Rhizosphere
3056.066998	35.117	Rhizosphere
3881.427397	35.117	Rhizosphere
3232.920716	35.117	Rhizosphere
3902.380805	35.117	Rhizosphere
3496.938356	35.117	Rhizosphere
3441.726744	35.117	Rhizosphere
3719.333333	35.117	Rhizosphere
3409.840909	35.117	Rhizosphere
3230.232836	35.117	Rhizosphere
3535.879599	35.117	Rhizosphere
3492.972973	35.117	Rhizosphere
3177.017493	35.117	Rhizosphere
3558.102941	35.117	Rhizosphere
3480.945026	35.117	Rhizosphere
3721.90625	35.117	Rhizosphere
3799.479651	35.117	Rhizosphere
3410.983607	35.117	Rhizosphere
3728.209115	35.117	Rhizosphere
3538.559633	35.117	Rhizosphere
3274.196023	35.117	Rhizosphere
3404.152174	35.117	Rhizosphere
3256.905923	35.117	Rhizosphere
3560.559633	35.117	Rhizosphere
3157.819718	35.117	Rhizosphere
3715.565625	35.117	Rhizosphere
3303.491694	35.117	Rhizosphere
3743.442857	35.117	Rhizosphere
3164.821326	35.117	Rhizosphere
3455.600522	35.117	Rhizosphere
3778.537736	35.117	Rhizosphere
3594.036723	35.117	Rhizosphere
4031.474684	35.117	Rhizosphere
3250.16035	35.117	Rhizosphere
3072.712991	35.117	Rhizosphere
3678.789017	35.117	Rhizosphere
3996.203762	35.117	Rhizosphere
3211.865854	35.117	Rhizosphere
3450.21875	35.117	Rhizosphere
3310.57265	35.117	Rhizosphere
3436.191304	35.117	Rhizosphere
3737.734513	35.117	Rhizosphere
3310.850877	35.117	Rhizosphere
3241.411765	35.117	Rhizosphere
3002.870662	35.117	Rhizosphere
3385.961538	35.117	Rhizosphere
3342.017804	35.117	Rhizosphere
3116.114286	35.117	Rhizosphere
3590.557029	35.117	Rhizosphere
3905.342105	35.117	Rhizosphere
3580.538244	35.117	Rhizosphere
3530.140351	35.117	Rhizosphere
3664.624615	35.117	Rhizosphere
2807	35.117	Rhizosphere
2883.694524	35.117	Rhizosphere
2689.553571	35.117	Rhizosphere
3220.085627	35.117	Rhizosphere
3658.079755	35.117	Rhizosphere
3069.003344	35.117	Rhizosphere
3768.687075	35.117	Rhizosphere
3354.818182	35.117	Rhizosphere
3407.153061	35.117	Rhizosphere
3178.371134	35.117	Rhizosphere
2484.190476	35.117	Rhizosphere
3017.035714	35.117	Rhizosphere
3181.602113	35.117	Rhizosphere
3647.206395	35.117	Rhizosphere
3039.003215	35.117	Rhizosphere
3406.4	35.117	Rhizosphere
3154.322476	35.117	Rhizosphere
3385.8	35.117	Rhizosphere
1725.486726	35.117	Rhizosphere
3092.100313	35.117	Rhizosphere
2434.903226	35.117	Rhizosphere
2773.224138	35.117	Rhizosphere
2069.141264	35.117	Rhizosphere
2687.490119	35.117	Rhizosphere
2962.226804	35.117	Rhizosphere
2383.827703	35.117	Rhizosphere
2304.39738	35.117	Rhizosphere
2927.510274	35.117	Rhizosphere
3271.333333	35.117	Rhizosphere
3317.925287	35.117	Rhizosphere
3451.786787	35.117	Rhizosphere
2412.567164	35.117	Rhizosphere
3566.041783	35.117	Rhizosphere
3398.336066	35.117	Rhizosphere
3142.176871	35.117	Rhizosphere
3396.231454	35.117	Rhizosphere
3438.8	35.117	Rhizosphere
2705.144366	35.117	Rhizosphere
3527.628571	35.117	Rhizosphere
3652.075843	35.117	Rhizosphere
3555.864721	35.117	Rhizosphere
3398.32345	35.117	Rhizosphere
3723.462264	35.117	Rhizosphere
3766.986072	35.117	Rhizosphere
3494.60929	35.117	Rhizosphere
3447.033708	35.117	Rhizosphere
3673.325077	35.117	Rhizosphere
3806.356164	35.117	Rhizosphere
3682.586826	35.117	Rhizosphere
3567.622283	35.117	Rhizosphere
3918.972477	35.117	Rhizosphere
3676.446809	35.117	Rhizosphere
3531.717262	35.117	Rhizosphere
3314.106825	35.117	Rhizosphere
3094.647059	35.117	Rhizosphere
3026.861702	35.117	Rhizosphere
3528.367164	35.117	Rhizosphere
3308.6875	35.117	Rhizosphere
3955.702778	35.117	Rhizosphere
3541.847507	35.117	Rhizosphere
3144.432277	35.117	Rhizosphere
3429.047091	35.117	Rhizosphere
3378.99446	35.117	Rhizosphere
3736.801676	35.117	Rhizosphere
3735.581325	35.117	Rhizosphere
4242.723926	35.117	Rhizosphere
3817.730028	35.117	Rhizosphere
3395.171429	35.117	Rhizosphere
3233.018462	35.117	Rhizosphere
1950.74812	35.117	Rhizosphere
3386.162242	35.117	Rhizosphere
3931.455587	35.117	Rhizosphere
3560.323155	35.117	Rhizosphere
3322.084746	35.117	Rhizosphere
2710.070423	35.117	Rhizosphere
3076.616883	35.117	Rhizosphere
3764.598901	35.117	Rhizosphere
3331.27003	35.117	Rhizosphere
3177.477193	35.117	Rhizosphere
2610.703125	35.117	Rhizosphere
342.9545455	35.117	Rhizosphere
1352.945378	35.117	Rhizosphere
2729.64	35.117	Rhizosphere
3014.027132	35.117	Rhizosphere
2352.415385	35.117	Rhizosphere
2784.910959	35.117	Rhizosphere
1180.018018	35.117	Rhizosphere
3189.5	35.117	Rhizosphere
3138.824074	35.117	Rhizosphere
2941.225256	35.117	Rhizosphere
2746.298851	35.117	Rhizosphere
2183.444867	35.117	Rhizosphere
1002.875	35.117	Rhizosphere
3453.481752	35.117	Rhizosphere
2279.030769	35.117	Rhizosphere
2812.545455	35.117	Rhizosphere
1786.624454	35.117	Rhizosphere
3042	35.117	Rhizosphere
2360.729167	35.117	Rhizosphere
3353.979381	35.117	Rhizosphere
2070.429043	35.117	Rhizosphere
2570.666667	35.117	Rhizosphere
2923.549839	35.117	Rhizosphere
2949.394495	35.117	Rhizosphere
2476.375	35.117	Rhizosphere
1772.827957	35.117	Rhizosphere
2765.510638	35.117	Rhizosphere
2893.564356	35.117	Rhizosphere
2529.451613	35.117	Rhizosphere
3086.959596	35.117	Rhizosphere
2490.62963	35.117	Rhizosphere
3005.39313	35.117	Rhizosphere
2647.64	35.117	Rhizosphere
2591.866667	35.117	Rhizosphere
2610.111111	35.117	Rhizosphere
3071.56383	35.117	Rhizosphere
2813.433476	35.117	Rhizosphere
123.5	30.47	Corpus
422.125	30.47	Corpus
479.8875	30.47	Corpus
111.1428571	30.47	Corpus
1005.443478	30.47	Corpus
658.5819672	39.74	Corpus
449.0425532	39.74	Corpus
823.9230769	39.74	Corpus
710.1304348	39.74	Corpus
822.9337748	39.74	Corpus
676.2090909	39.74	Corpus
163.2857143	39.74	Corpus
716.5942029	39.74	Corpus
616.25	39.74	Corpus
786.6744186	39.74	Corpus
781.6893939	39.74	Corpus
580.7941176	39.74	Corpus
116.1111111	33.9907	Surface
199.4761905	33.9907	Surface
73.66666667	33.9907	Surface
100.3333333	33.9907	Surface
146.0555556	33.9907	Surface
126.4	33.9907	Surface
237.5769231	33.9907	Surface
69.83333333	33.9907	Surface
139.8666667	33.9907	Surface
192.4375	33.9907	Surface
123.8666667	33.9907	Surface
419.4761905	33.9907	Surface
260.4	33.9907	Surface
66.5	33.9907	Surface
56.27272727	33.9656	Surface
106	33.9656	Surface
220.7692308	33.9656	Surface
307.4411765	33.9656	Surface
384	33.9656	Surface
310.6363636	33.9656	Surface
221.25	33.9656	Surface
128.5555556	33.9656	Surface
149.2142857	33.9656	Surface
232.6363636	33.5456	Surface
68.09090909	33.5456	Surface
87.25	33.5456	Surface
137.1111111	33.5456	Surface
83.42857143	33.5456	Surface
166.2352941	33.5456	Surface
95.07692308	33.5456	Surface
144.2	33.5456	Surface
96.21428571	33.5456	Surface
185.0769231	33.5456	Surface
192.3333333	33.5995	Surface
240.4166667	33.5995	Surface
179.0909091	33.5995	Surface
235.0344828	33.5995	Surface
233.3333333	33.5995	Surface
273.03125	34.0565	Surface
271.12	34.0565	Surface
237.9	34.0565	Surface
260.0333333	34.0565	Surface
394.90625	34.0565	Surface
391.5918367	33.8006	Surface
236.5	33.8006	Surface
317	33.8006	Surface
314.7777778	33.8006	Surface
396.5609756	33.9157	Surface
289.1071429	33.9157	Surface
258.0526316	33.9157	Surface
254.5454545	33.9157	Surface
172.2727273	33.9907	Surface
319.1052632	33.9907	Surface
143	33.9907	Surface
153	33.9907	Surface
159	33.9907	Surface
312.8333333	33.9983	Surface
236.0526316	33.9983	Surface
128.2307692	33.9983	Surface
194	33.9983	Surface
161	33.9983	Surface
144.5	33.9983	Surface
198.1	33.9983	Surface
206.3	33.9983	Surface
94.90909091	33.9983	Surface
154.4	33.9983	Surface
341.53125	34.0193	Surface
151.3	34.0193	Surface
122.4	34.0193	Surface
391.6666667	34.0193	Surface
139.5	34.0193	Surface
236.1111111	35.8052	Surface
405.15625	35.8052	Surface
391.3863636	35.8052	Surface
274	35.8052	Surface
246.1363636	35.8052	Surface
200.3684211	35.8052	Surface
263.1578947	35.8052	Surface
198.5555556	35.8052	Surface
133.5	35.8052	Surface
325.5	35.8052	Surface
192.5769231	35.7853	Surface
126.2142857	35.7853	Surface
153.1666667	35.7853	Surface
114.0769231	35.7853	Surface
229.9545455	35.859	Surface
438.5238095	35.859	Surface
466.9130435	35.859	Surface
278	35.859	Surface
138	35.859	Surface
114.3	35.859	Surface
278.6666667	35.859	Surface
250.4347826	35.859	Surface
192.5	35.859	Surface
184.6875	35.748	Surface
148.0526316	35.748	Surface
152.0555556	35.748	Surface
111.0909091	35.748	Surface
149.25	35.748	Surface
328	35.8167	Surface
506.4516129	35.8167	Surface
317.125	35.8167	Surface
359.0588235	35.8167	Surface
148.6	35.8167	Surface
432.1153846	35.7809	Surface
316.4516129	35.7809	Surface
862.2061856	35.7809	Surface
801.06	35.7809	Surface
800.625	35.7809	Surface
206.12	35.7809	Surface
334.7142857	35.7809	Surface
428.5714286	35.7809	Surface
153.1578947	35.7809	Surface
264.5172414	35.7809	Surface
150.3636364	31.5946	Surface
111.9090909	31.5946	Surface
99.75	31.5946	Surface
52.85714286	31.5946	Surface
172.3333333	31.5946	Surface
120	31.5946	Surface
110.2727273	31.5946	Surface
85.86666667	31.5946	Surface
80	31.717	Surface
232.3913043	31.717	Surface
140.0555556	31.717	Surface
94	31.717	Surface
196	31.717	Surface
180.0769231	31.717	Surface
290.6896552	31.717	Surface
148	32.0076	Surface
246.4	32.0076	Surface
176.7692308	32.0076	Surface
356.0714286	32.0076	Surface
298	32.0076	Surface
163.625	31.768	Surface
109.5	31.768	Surface
168.75	31.768	Surface
186.3333333	31.7131	Surface
205.4615385	31.7131	Surface
264.12	31.7131	Surface
211.1111111	31.7131	Surface
106	31.7131	Surface
156.3	31.8379	Surface
135.75	31.8379	Surface
83.27272727	31.8379	Surface
143.7142857	31.8379	Surface
289.7741935	31.8379	Surface
128.75	43.4077	Surface
83.5	43.4077	Surface
68.5	43.4077	Surface
90.54545455	43.4077	Surface
90.66666667	43.4217	Surface
72.16666667	43.4217	Surface
74.5	43.4217	Surface
61.75	43.4344	Surface
94.85714286	43.4344	Surface
42	43.4344	Surface
53.2	43.4344	Surface
176.0588235	42.9509	Surface
160.1363636	42.9509	Surface
146.5	42.9509	Surface
136.3125	42.9509	Surface
262.2307692	42.9509	Surface
81	42.9509	Surface
113.0769231	42.9509	Surface
186.875	42.9509	Surface
156.2142857	42.9509	Surface
103.625	42.9509	Surface
132.5	42.9509	Surface
50.25	42.9509	Surface
154.3333333	42.9509	Surface
67.625	42.9509	Surface
75	42.9509	Surface
62.66666667	43.5297	Surface
130.2857143	43.5297	Surface
149.375	43.5297	Surface
123.2727273	43.5297	Surface
123.625	43.5297	Surface
84.42857143	43.5297	Surface
71	43.5297	Surface
163.3157895	43.5297	Surface
108	43.5297	Surface
102.8333333	43.5297	Surface
221.2857143	43.4257	Surface
119.75	43.4257	Surface
144.1052632	43.4257	Surface
186.9375	43.4257	Surface
181.5555556	43.4257	Surface
86.54545455	43.4257	Surface
66.2	43.4257	Surface
133.0769231	43.4257	Surface
150.4736842	43.4257	Surface
144.2	43.4257	Surface
216.7567568	43.1403	Surface
230.1428571	43.1403	Surface
166.0555556	43.1403	Surface
173.7916667	43.1403	Surface
259	43.1403	Surface
463.8333333	43.1403	Surface
410.1351351	43.1403	Surface
77.11111111	43.1403	Surface
226.7692308	43.1403	Surface
201.0454545	43.1403	Surface
110.5	43.0077	Surface
83.27272727	43.0077	Surface
86.5	43.0077	Surface
77.66666667	43.0077	Surface
148.125	43.0077	Surface
120.5	43.0077	Surface
82	43.0077	Surface
96.125	43.0077	Surface
49	43.0077	Surface
120.3	43.0077	Surface
133.25	43.0325	Surface
138.6666667	43.0325	Surface
158.5	43.0325	Surface
94.33333333	43.0325	Surface
149.0714286	43.0325	Surface
144.75	43.0325	Surface
154.2352941	43.0325	Surface
138.375	43.0325	Surface
204.75	43.0325	Surface
134.1875	43.0325	Surface
168.6666667	43.1399	Surface
110.4	43.1399	Surface
195.4761905	43.1399	Surface
137.4285714	43.1399	Surface
434.9183673	43.1399	Surface
449.1707317	43.1399	Surface
379.025	43.1399	Surface
336	43.1399	Surface
335.6896552	43.1399	Surface
491.5660377	43.1399	Surface
406.9491525	43.1399	Surface
198	43.1399	Surface
280.9130435	43.1399	Surface
198.0434783	43.1399	Surface
229	43.1234	Surface
182.2608696	43.1234	Surface
142.8333333	43.1234	Surface
191.3529412	43.1234	Surface
192.3125	43.1234	Surface
430	43.1234	Surface
424.5490196	43.1234	Surface
276	43.1234	Surface
485.0909091	43.1234	Surface
648.9666667	43.1234	Surface
180.2307692	43.1234	Surface
214.4615385	43.1234	Surface
216	43.1234	Surface
211	43.1234	Surface
275.1666667	43.1234	Surface
221.5555556	43.1369	Surface
177.8333333	43.1369	Surface
