Latitude	Shannon	Location
68.610781	6.427489981	Non-saline
68.582062	5.843397088	Non-saline
68.60853333	7.726378919	Non-saline
69.314873	8.006214564	Non-saline
68.6256	6.923854255	Non-saline
68.61035	8.907702048	Non-saline
68.59491667	8.283655494	Non-saline
68.571037	6.286016158	Non-saline
68.60853333	5.003634831	Non-saline
68.629961	6.727891544	Non-saline
68.60853333	10.02990959	Non-saline
68.571037	6.572897582	Non-saline
68.6256	5.968467256	Non-saline
68.596647	10.70481462	Non-saline
68.584062	6.402785359	Non-saline
68.639895	8.693759779	Non-saline
68.63639	8.590332283	Non-saline
68.638624	8.669689439	Non-saline
68.633064	9.10495082	Non-saline
68.629961	8.828111597	Non-saline
68.629961	5.479856465	Non-saline
68.61818333	8.046748437	Non-saline
68.585839	9.119773747	Non-saline
68.585839	6.369512095	Non-saline
68.601493	9.20506067	Non-saline
68.601493	8.86067375	Non-saline
68.6	8.429307897	Non-saline
68.57366667	9.186516244	Non-saline
68.57366667	8.556786483	Non-saline
68.57366667	8.10092227	Non-saline
68.57366667	9.553364696	Non-saline
68.629961	6.365992879	Non-saline
68.86755	5.773478281	Non-saline
68.8264	4.39547371	Non-saline
68.611341	8.635774133	Non-saline
68.609717	5.642782174	Non-saline
68.59491667	7.663265963	Non-saline
68.5684	5.555199892	Non-saline
68.59688333	5.339325872	Non-saline
68.59688333	8.551547668	Non-saline
68.59133	8.371334625	Non-saline
68.585839	8.730511973	Non-saline
68.6256	6.387683599	Non-saline
68.6256	6.428462143	Non-saline
68.62538	5.600908362	Non-saline
68.79496	4.69104788	Non-saline
68.640904	6.099293962	Non-saline
68.6256	6.083534489	Non-saline
68.609717	5.570786873	Non-saline
68.578643	9.974553821	Non-saline
68.59491667	6.283600139	Non-saline
68.6256	6.882116291	Non-saline
68.622	10.43268254	Non-saline
68.60853333	3.043523436	Non-saline
68.57366667	7.663324197	Non-saline
68.574	6.526283947	Non-saline
68.57478333	4.382639791	Non-saline
68.61838333	6.072432837	Non-saline
68.609717	6.062551249	Non-saline
68.578643	10.26583736	Non-saline
68.571037	6.212283364	Non-saline
68.629961	5.807754493	Non-saline
68.611341	4.992351734	Non-saline
68.60853333	8.367643726	Non-saline
68.61818333	6.119606033	Non-saline
68.6256	7.110210025	Non-saline
68.61818333	6.782583799	Non-saline
68.609717	5.598688321	Non-saline
68.609717	5.715161479	Non-saline
68.57366667	7.315313547	Non-saline
68.629961	5.978299399	Non-saline
68.60853333	5.044123824	Non-saline
68.629961	7.101060091	Non-saline
68.600601	3.79273765	Non-saline
68.622	6.911920675	Non-saline
68.582062	4.788167508	Non-saline
68.629961	6.315522333	Non-saline
68.629961	6.271809846	Non-saline
68.587573	6.148837163	Non-saline
68.582062	6.359763815	Non-saline
68.5684	6.08528153	Non-saline
68.571037	6.344251603	Non-saline
68.578931	6.899835896	Non-saline
68.60853333	6.86251737	Non-saline
68.629961	6.165040777	Non-saline
68.61818333	7.791549829	Non-saline
68.582062	5.42427074	Non-saline
68.61838333	6.296721922	Non-saline
68.595875	5.39006917	Non-saline
68.627901	8.592395468	Non-saline
68.645836	10.0932843	Non-saline
68.629961	5.638300068	Non-saline
68.574673	6.293226949	Non-saline
68.629961	6.399256419	Non-saline
68.6256	5.676217419	Non-saline
68.6256	5.497270137	Non-saline
68.61818333	5.313044409	Non-saline
68.595875	6.794919462	Non-saline
68.578643	8.565367121	Non-saline
68.633064	6.000366765	Non-saline
68.625966	6.505825021	Non-saline
68.629961	6.277491471	Non-saline
68.60853333	7.088763709	Non-saline
68.601493	8.247609503	Non-saline
68.629961	6.085115338	Non-saline
68.629961	6.363565705	Non-saline
68.6256	7.179400064	Non-saline
68.629961	6.542551016	Non-saline
68.61818333	7.202832785	Non-saline
68.59491667	5.986938897	Non-saline
68.609717	10.383049	Non-saline
68.600601	8.071710289	Non-saline
68.58423333	6.72902822	Non-saline
68.609717	5.742401456	Non-saline
68.599699	5.635440794	Non-saline
68.629961	6.296839498	Non-saline
68.6256	6.391099091	Non-saline
68.629961	6.444570295	Non-saline
68.629961	7.81152007	Non-saline
68.629961	6.697064351	Non-saline
69.6598	4.785388233	Saline
70.1008	5.339789263	Saline
70.10956667	7.764676521	Saline
68.237508	5.450389145	Non-saline
68.29821	5.714679577	Non-saline
68.439811	5.790662388	Non-saline
68.43499	6.258735871	Non-saline
68.237508	5.56105401	Non-saline
68.6256	8.199565609	Non-saline
68.622	10.06227257	Non-saline
68.61838333	7.697794837	Non-saline
68.677723	9.522308598	Non-saline
68.60853333	7.822251823	Non-saline
68.60853333	6.967443348	Non-saline
68.60853333	9.941784422	Non-saline
68.57366667	8.278469547	Non-saline
68.59688333	8.092003766	Non-saline
68.629961	6.575969934	Non-saline
68.609717	6.018835456	Non-saline
68.5684	4.972183429	Non-saline
68.6256	6.402813049	Non-saline
68.629961	5.893564616	Non-saline
68.622	9.432277199	Non-saline
68.622	9.261968136	Non-saline
70.11958	7.936772414	Saline
70.12479	8.424836419	Saline
68.8264	6.756263297	Non-saline
68.70798	5.819206145	Non-saline
68.610781	6.231672394	Non-saline
68.595875	6.437809319	Non-saline
68.587573	6.401561767	Non-saline
68.582062	5.95101564	Non-saline
68.5684	5.757265625	Non-saline
68.574	8.145168535	Non-saline
68.61818333	7.539228837	Non-saline
68.629961	6.695075457	Non-saline
68.595875	6.448760233	Non-saline
68.59491667	7.099347632	Non-saline
68.587573	6.590878122	Non-saline
68.59688333	8.129987344	Non-saline
68.59133	4.8557307	Non-saline
68.59133	5.455576963	Non-saline
68.585839	8.806425916	Non-saline
68.705	5.927515739	Non-saline
68.585839	8.312004722	Non-saline
68.629961	6.640863917	Non-saline
68.622	9.831307811	Non-saline
68.61818333	8.693302728	Non-saline
68.53327	6.601819438	Non-saline
68.82735	6.338517277	Non-saline
68.595875	6.31676378	Non-saline
68.464	5.958083968	Non-saline
68.351333	5.964537418	Non-saline
68.69571958	3.746218288	Non-saline
68.69571958	3.580700198	Non-saline
68.69571958	3.814153724	Non-saline
68.69301831	3.038351697	Non-saline
68.629961	8.141629963	Non-saline
68.61818333	7.997405711	Non-saline
68.571037	7.037241215	Non-saline
68.629961	6.70128905	Non-saline
68.60853333	6.652274421	Non-saline
68.57366667	5.972841938	Non-saline
68.57366667	8.726848328	Non-saline
68.59688333	8.94646442	Non-saline
68.59688333	9.549805901	Non-saline
68.571037	5.745024527	Non-saline
68.629961	6.44016815	Non-saline
68.629961	4.936528003	Non-saline
68.67415	7.981951135	Non-saline
68.60853333	6.754497932	Non-saline
68.60853333	6.577069253	Non-saline
68.60853333	7.945539711	Non-saline
68.601493	8.804795233	Non-saline
68.6	7.035248789	Non-saline
68.57366667	2.987690557	Non-saline
68.57366667	8.477913901	Non-saline
68.57366667	6.620991602	Non-saline
68.585839	8.121051543	Non-saline
68.6256	7.048301195	Non-saline
68.601493	7.49258485	Non-saline
68.601493	8.760329701	Non-saline
68.57366667	6.068921785	Non-saline
68.57366667	7.55798509	Non-saline
68.59688333	7.100731294	Non-saline
68.585839	8.144222599	Non-saline
68.86755	6.417817518	Non-saline
68.48625	5.661281267	Non-saline
68.49592	6.710732652	Non-saline
68.81046	6.658656881	Non-saline
68.629961	6.105174592	Non-saline
68.595875	6.389904137	Non-saline
68.574673	6.029982934	Non-saline
68.673757	9.380452392	Non-saline
68.629961	6.772320063	Non-saline
68.95078333	9.087777185	Non-saline
68.6256	8.173378615	Non-saline
68.632586	5.691390282	Non-saline
68.59133	8.24490315	Non-saline
68.59133	8.50487542	Non-saline
68.585839	8.722847096	Non-saline
68.601493	9.314937477	Non-saline
68.601493	6.296769886	Non-saline
68.601493	7.858624138	Non-saline
68.57366667	6.91812608	Non-saline
68.634241	4.681991326	Non-saline
68.628656	8.091943035	Non-saline
68.6256	7.972569837	Non-saline
68.58333333	6.472758766	Non-saline
68.48625	7.351876237	Non-saline
68.629961	3.977807515	Non-saline
68.6256	7.281394741	Non-saline
68.609717	10.21614411	Non-saline
68.609717	6.059488049	Non-saline
68.600601	6.268613749	Non-saline
68.587573	6.306013944	Non-saline
68.6256	5.345762677	Non-saline
68.626672	7.884282922	Non-saline
68.628656	5.159785352	Non-saline
68.639895	8.7700818	Non-saline
68.59688333	8.192223088	Non-saline
68.585839	8.380504716	Non-saline
68.6256	6.481515653	Non-saline
68.53405	4.913565886	Non-saline
68.622	9.630075153	Non-saline
68.600601	5.997052292	Non-saline
68.582062	5.837347488	Non-saline
68.5684	5.901372466	Non-saline
68.571037	6.569327275	Non-saline
68.609717	6.537590499	Non-saline
68.629961	6.704452106	Non-saline
68.629961	10.23788099	Non-saline
68.6256	7.402169659	Non-saline
68.633064	6.207659437	Non-saline
68.6256	7.408669862	Non-saline
68.585	8.454106953	Non-saline
68.585	8.424697194	Non-saline
68.70785	8.035030341	Non-saline
68.82735	9.201675329	Non-saline
68.629961	5.390520572	Non-saline
68.629961	6.143643025	Non-saline
68.610781	6.579893503	Non-saline
68.600601	5.90597358	Non-saline
68.578931	6.66527284	Non-saline
68.574673	6.436599138	Non-saline
68.5684	6.398528848	Non-saline
68.61818333	8.331275904	Non-saline
68.629961	5.268015112	Non-saline
68.611341	5.759196832	Non-saline
68.610529	5.798156103	Non-saline
68.60853333	6.496624813	Non-saline
68.61838333	4.99114149	Non-saline
68.61818333	3.904078227	Non-saline
68.6256	3.108230491	Non-saline
68.6256	2.105585651	Non-saline
68.6256	2.252093431	Non-saline
68.6256	1.14668397	Non-saline
68.6256	1.379175241	Non-saline
68.6256	2.452069762	Non-saline
68.6256	2.32173349	Non-saline
68.60895	7.899337706	Non-saline
68.611514	9.312786056	Non-saline
68.6256	7.773780929	Non-saline
68.6256	7.340404871	Non-saline
68.70333333	5.593705613	Non-saline
68.59688333	6.141289282	Non-saline
68.578931	5.959851562	Non-saline
68.571037	3.346616114	Non-saline
68.274003	3.703046393	Non-saline
68.587573	6.75403514	Non-saline
68.571037	5.580643449	Non-saline
68.633232	5.801484928	Non-saline
68.629961	6.113672022	Non-saline
68.60853333	8.857017562	Non-saline
68.57366667	8.824499117	Non-saline
68.61818333	6.391292046	Non-saline
68.629961	6.741711596	Non-saline
68.629961	6.553547742	Non-saline
68.611341	5.612850038	Non-saline
68.571037	6.250043251	Non-saline
68.6256	6.394711138	Non-saline
68.609717	5.769341703	Non-saline
68.574	6.845953648	Non-saline
68.59589	10.67583451	Non-saline
68.589274	8.848335686	Non-saline
68.58357	5.39048471	Non-saline
68.626672	7.392367535	Non-saline
68.632586	8.740714595	Non-saline
68.633064	8.969156344	Non-saline
68.57366667	8.450453622	Non-saline
68.59133	8.991886328	Non-saline
68.601493	9.181323071	Non-saline
68.62276	5.992625033	Non-saline
68.87315	5.475130248	Non-saline
68.97871	6.039012189	Non-saline
68.98353	6.747560968	Non-saline
68.61035	8.942922182	Non-saline
68.600601	6.132362987	Non-saline
68.595875	5.609253839	Non-saline
68.582062	6.199926937	Non-saline
68.57478333	7.449847055	Non-saline
68.629961	6.345656837	Non-saline
68.59688333	5.833864778	Non-saline
68.59133	8.381639499	Non-saline
68.585839	8.878849195	Non-saline
68.6256	8.35090361	Non-saline
68.585	5.48657819	Non-saline
68.62538	5.996484182	Non-saline
68.629961	5.879595816	Non-saline
68.6256	6.322461357	Non-saline
68.61818333	5.823958467	Non-saline
68.600601	5.876314127	Non-saline
68.600601	5.823243479	Non-saline
68.59688333	6.820723029	Non-saline
68.629961	6.564872299	Non-saline
68.629961	6.604914004	Non-saline
68.600601	5.921331351	Non-saline
68.59491667	6.445921494	Non-saline
68.574673	5.576421703	Non-saline
68.57478333	7.163613631	Non-saline
68.6256	5.095404852	Non-saline
68.61838333	4.785491639	Non-saline
68.609717	4.752172253	Non-saline
68.587573	5.682331433	Non-saline
68.61035	5.992242683	Non-saline
68.578931	5.369955834	Non-saline
68.574673	5.232192499	Non-saline
68.5684	5.488885545	Non-saline
68.629961	5.837106741	Non-saline
68.6256	6.313555646	Non-saline
68.61818333	7.088053903	Non-saline
68.59688333	4.87098993	Non-saline
68.59133	8.988268788	Non-saline
68.59491667	6.828568248	Non-saline
68.611341	6.198677985	Non-saline
68.571037	6.377298394	Non-saline
68.60853333	5.673259065	Non-saline
68.611341	5.949769764	Non-saline
68.61818333	7.853011595	Non-saline
68.61035	7.318004633	Non-saline
68.629961	6.566548014	Non-saline
68.629961	6.262663508	Non-saline
68.60853333	4.432251427	Non-saline
68.6256	8.477743902	Non-saline
68.571037	6.17007968	Non-saline
68.6256	7.033890436	Non-saline
68.627901	7.678272293	Non-saline
68.6256	7.672209299	Non-saline
68.629961	5.401549339	Non-saline
68.610781	5.29888082	Non-saline
68.571037	6.405065951	Non-saline
68.61838333	10.15635058	Non-saline
68.600601	6.265648674	Non-saline
68.610781	6.441863241	Non-saline
68.57366667	9.773705802	Non-saline
68.59491667	7.631754754	Non-saline
68.629961	5.796806171	Non-saline
68.610781	6.627639	Non-saline
68.57478333	8.278452476	Non-saline
68.629961	5.501277561	Non-saline
68.629961	5.613103475	Non-saline
68.629961	5.165031097	Non-saline
68.582062	6.108538576	Non-saline
68.628656	6.090678989	Non-saline
68.633064	6.354290563	Non-saline
68.60853333	7.703199761	Non-saline
68.6	9.195526329	Non-saline
68.611341	6.704896186	Non-saline
68.574673	5.086934919	Non-saline
68.629961	6.189799469	Non-saline
68.61938333	7.073554899	Non-saline
68.61818333	7.501476053	Non-saline
68.610781	6.458111197	Non-saline
68.595875	5.925017873	Non-saline
69.6598	4.605513788	Saline
70.08179	8.589854459	Saline
69.69558333	3.551182484	Saline
70.07575	8.567191973	Saline
70.08625	7.878070808	Saline
70.08808333	7.37514916	Saline
70.06601667	4.152648743	Saline
70.1055	4.942263296	Saline
68.237508	5.592024264	Non-saline
68.43499	7.276755904	Non-saline
68.629961	6.057304293	Non-saline
68.629961	6.618919156	Non-saline
68.677723	8.994590556	Non-saline
68.609717	6.643481986	Non-saline
68.600601	6.169506819	Non-saline
68.578931	7.060862189	Non-saline
68.60853333	9.1288047	Non-saline
68.674122	9.036726304	Non-saline
68.60853333	8.517077457	Non-saline
68.60853333	6.999730296	Non-saline
68.60853333	5.517789735	Non-saline
68.59688333	6.068025546	Non-saline
68.60853333	7.365279637	Non-saline
68.601493	6.115429641	Non-saline
68.59133	7.98772055	Non-saline
68.70166667	5.837396821	Non-saline
68.629961	6.816783677	Non-saline
68.629961	6.482307042	Non-saline
68.674122	6.446814556	Non-saline
68.61035	8.133051172	Non-saline
68.595875	6.680646503	Non-saline
68.59491667	6.772857977	Non-saline
68.582062	5.879560983	Non-saline
68.578931	6.594012065	Non-saline
68.611341	5.886151117	Non-saline
68.674122	5.909977984	Non-saline
68.53327	5.866661304	Non-saline
68.62538	6.070978277	Non-saline
68.79496	5.322863141	Non-saline
68.98633	6.435289235	Non-saline
70.12815	8.279600711	Saline
70.11602	8.610716606	Saline
68.82806	6.084566432	Non-saline
68.178333	7.139238628	Non-saline
68.629961	6.348721427	Non-saline
68.900986	6.937007534	Non-saline
68.396289	6.528056404	Non-saline
68.59688333	9.469539426	Non-saline
68.674932	6.42372929	Non-saline
68.674122	6.345516977	Non-saline
68.59133	7.263187665	Non-saline
68.59133	7.678529925	Non-saline
68.585839	8.643157071	Non-saline
68.53405	5.604430604	Non-saline
68.79496	4.807140838	Non-saline
68.629961	6.640646193	Non-saline
68.674122	6.072182567	Non-saline
68.61818333	7.239363349	Non-saline
68.600601	6.701853273	Non-saline
68.61838333	8.128618305	Non-saline
68.53405	5.548387803	Non-saline
68.585	5.847920637	Non-saline
68.62538	5.816700075	Non-saline
68.82153	6.745933015	Non-saline
68.87315	6.230647835	Non-saline
68.86755	6.330443633	Non-saline
68.587573	6.092012898	Non-saline
68.61818333	6.771136522	Non-saline
68.69301831	2.453507027	Non-saline
68.69301831	3.57456901	Non-saline
68.49113	5.990788284	Non-saline
69.149465	7.244759119	Non-saline
68.62016667	9.763910127	Non-saline
68.5684	6.339052628	Non-saline
68.571037	6.184033499	Non-saline
68.622	10.46013683	Non-saline
68.61818333	7.424276846	Non-saline
68.60853333	8.917690839	Non-saline
68.601493	7.537576677	Non-saline
68.601493	8.638886508	Non-saline
68.57366667	7.757687734	Non-saline
68.57366667	9.088215433	Non-saline
68.58423333	7.467408942	Non-saline
68.578643	5.842508941	Non-saline
68.578931	5.180511286	Non-saline
68.57478333	6.406639915	Non-saline
68.632586	6.758783414	Non-saline
68.673757	7.56732187	Non-saline
68.60853333	5.886141424	Non-saline
68.601493	7.844384534	Non-saline
68.57366667	5.135962795	Non-saline
68.57478333	4.720642163	Non-saline
68.629961	6.710069448	Non-saline
68.60853333	8.60034867	Non-saline
68.6	8.871794423	Non-saline
68.57366667	8.145232013	Non-saline
68.6	9.626609135	Non-saline
68.61838333	7.250205029	Non-saline
68.61818333	8.050611572	Non-saline
68.53327	5.97393267	Non-saline
68.5896775	6.851926486	Non-saline
68.58333333	7.65309928	Non-saline
68.62538	7.135340075	Non-saline
68.86175	6.235579493	Non-saline
68.50508	5.601126603	Non-saline
68.49113	5.84088271	Non-saline
68.70798	8.481596164	Non-saline
68.625966	8.026196417	Non-saline
68.6256	8.442746011	Non-saline
68.6256	7.795524394	Non-saline
68.61818333	6.572447428	Non-saline
68.610781	6.372050307	Non-saline
68.611341	5.283798737	Non-saline
68.609717	4.942989427	Non-saline
68.574	6.976204558	Non-saline
68.629961	7.034753047	Non-saline
68.6256	8.675044226	Non-saline
68.634241	6.574141259	Non-saline
68.59688333	8.770030429	Non-saline
68.57366667	9.942289988	Non-saline
68.601493	9.175183168	Non-saline
68.57366667	5.369266154	Non-saline
68.6256	7.122700913	Non-saline
68.628656	7.650140231	Non-saline
68.632586	8.642426978	Non-saline
68.632586	8.876993272	Non-saline
68.61838333	6.618853814	Non-saline
68.61818333	7.488214637	Non-saline
68.62276	6.609303336	Non-saline
68.674122	6.543255586	Non-saline
68.53327	6.821707021	Non-saline
68.49113	2.0237556	Non-saline
68.49592	5.636919206	Non-saline
68.70785	6.505959859	Non-saline
68.70166667	6.031427401	Non-saline
68.622	4.757430573	Non-saline
68.609717	4.829417207	Non-saline
68.609717	7.091925591	Non-saline
68.59491667	6.856507485	Non-saline
68.629961	6.625540154	Non-saline
68.611341	6.279330861	Non-saline
68.57366667	6.948473525	Non-saline
68.6256	4.558630578	Non-saline
68.63639	8.581958912	Non-saline
68.59133	8.780946169	Non-saline
68.60853333	5.343465237	Non-saline
68.61838333	6.093109493	Non-saline
68.82806	5.78152061	Non-saline
68.70798	5.486492963	Non-saline
68.61838333	7.395786092	Non-saline
68.610781	6.043629861	Non-saline
68.587573	6.576957114	Non-saline
68.582062	5.301906693	Non-saline
68.578931	6.04699204	Non-saline
68.610781	6.334177146	Non-saline
68.629961	6.567568384	Non-saline
68.629961	6.799279913	Non-saline
68.633064	6.362009272	Non-saline
68.633064	6.149540844	Non-saline
68.49592	5.817155639	Non-saline
68.70166667	9.424625034	Non-saline
68.82735	9.531489232	Non-saline
68.53698	8.542746306	Non-saline
68.60853333	9.42335694	Non-saline
68.582062	5.473875335	Non-saline
68.578643	9.127868209	Non-saline
68.60853333	2.39995301	Non-saline
68.611341	5.943802634	Non-saline
68.611341	5.607936009	Non-saline
68.61838333	3.621834485	Non-saline
68.61818333	9.142610953	Non-saline
68.6256	3.15941941	Non-saline
68.6256	2.454868093	Non-saline
68.6256	2.6981918	Non-saline
68.6256	2.311278141	Non-saline
68.6256	4.43301686	Non-saline
68.60853333	6.642451413	Non-saline
68.609308	8.491169167	Non-saline
68.8264	5.482611732	Non-saline
68.611341	8.753615666	Non-saline
68.595875	6.323908078	Non-saline
68.339531	6.494480819	Non-saline
68.600601	6.33775327	Non-saline
68.595875	6.041599587	Non-saline
68.61838333	6.517081647	Non-saline
68.61818333	6.379968521	Non-saline
68.571037	5.849807508	Non-saline
68.57478333	7.60758229	Non-saline
68.625966	6.463912271	Non-saline
68.629961	6.310444614	Non-saline
68.611341	5.47585414	Non-saline
68.61035	8.53806268	Non-saline
68.587573	6.344269893	Non-saline
68.59491667	7.285862683	Non-saline
68.6	6.795930652	Non-saline
69.149465	7.42895452	Non-saline
69.58333333	4.138881929	Non-saline
68.629961	6.172601509	Non-saline
68.582062	5.655444752	Non-saline
68.629961	7.01511484	Non-saline
68.6256	6.257798067	Non-saline
68.622	10.7845168	Non-saline
68.61035	6.2480869	Non-saline
68.610781	6.255532102	Non-saline
68.611341	5.622282819	Non-saline
68.59491667	6.191436243	Non-saline
68.57478333	6.438791132	Non-saline
68.595917	10.58985904	Non-saline
68.629961	6.18986482	Non-saline
68.639895	8.868472708	Non-saline
68.63639	8.766533018	Non-saline
68.633232	8.943355498	Non-saline
68.633064	8.898575118	Non-saline
68.601493	8.597610261	Non-saline
68.57366667	8.368005136	Non-saline
68.59133	7.81749334	Non-saline
68.585839	9.394943619	Non-saline
68.58357	5.652689075	Non-saline
68.60853333	8.593475627	Non-saline
68.601493	7.915706435	Non-saline
68.58333333	6.656128594	Non-saline
68.60853333	8.653045668	Non-saline
68.600601	6.50454969	Non-saline
68.595875	6.474619016	Non-saline
68.578931	6.685426087	Non-saline
68.59133	8.341083374	Non-saline
68.585839	5.675670791	Non-saline
68.6256	7.018938412	Non-saline
68.600601	5.802930201	Non-saline
68.595875	5.778954064	Non-saline
68.582062	5.28085676	Non-saline
68.571037	5.913041481	Non-saline
68.629961	6.329351508	Non-saline
68.6256	7.869659438	Non-saline
68.578931	5.902612243	Non-saline
68.571037	6.013021615	Non-saline
68.6256	8.049821246	Non-saline
68.6256	9.138507483	Non-saline
68.582062	6.297988718	Non-saline
68.587573	6.709318717	Non-saline
68.578931	6.581783313	Non-saline
68.600601	6.847945005	Non-saline
68.595875	6.603751014	Non-saline
68.587573	6.196057402	Non-saline
68.5684	5.31553004	Non-saline
68.61838333	5.726789521	Non-saline
68.58423333	5.373513911	Non-saline
68.611341	5.03312009	Non-saline
68.611341	5.600901756	Non-saline
68.629961	5.830231129	Non-saline
68.59688333	9.221620991	Non-saline
68.533494	6.671495215	Non-saline
68.60853333	9.557018684	Non-saline
68.5684	6.25980639	Non-saline
68.571037	7.090490251	Non-saline
68.574	7.037116469	Non-saline
68.6256	6.807446205	Non-saline
68.6256	8.468945602	Non-saline
68.6256	6.599509391	Non-saline
68.6256	9.078819163	Non-saline
68.61818333	8.04596304	Non-saline
68.610781	6.100986578	Non-saline
68.61035	9.782903064	Non-saline
68.609717	6.391942277	Non-saline
68.595875	6.520586889	Non-saline
68.574673	6.250719908	Non-saline
68.57478333	9.609745642	Non-saline
68.629961	6.304378305	Non-saline
68.629961	5.961318969	Non-saline
68.629961	6.477695211	Non-saline
68.6256	6.927832613	Non-saline
68.609717	6.724314031	Non-saline
68.60853333	10.23714667	Non-saline
68.582062	6.337051132	Non-saline
68.57478333	7.421309761	Non-saline
68.6256	5.513358608	Non-saline
68.61818333	8.815807348	Non-saline
68.61838333	9.071787433	Non-saline
68.622	10.11000394	Non-saline
68.609717	5.658958176	Non-saline
68.609717	5.39786931	Non-saline
68.57366667	9.891466517	Non-saline
68.629961	6.3151145	Non-saline
68.6256	6.112194211	Non-saline
68.609717	5.971256245	Non-saline
68.5684	6.150835239	Non-saline
68.61818333	6.892143441	Non-saline
68.627901	10.32472628	Non-saline
68.629961	6.104524077	Non-saline
68.582062	6.035097233	Non-saline
68.629961	6.020175684	Non-saline
68.61838333	5.995845701	Non-saline
68.60853333	10.47175495	Non-saline
68.61818333	6.63276195	Non-saline
68.582062	4.335321445	Non-saline
68.578931	5.626143155	Non-saline
68.574	8.505203643	Non-saline
68.61838333	5.754557945	Non-saline
68.595875	6.347997476	Non-saline
68.629961	6.353260399	Non-saline
68.60853333	9.573650806	Non-saline
68.601493	9.437806062	Non-saline
68.611341	5.921088278	Non-saline
68.6256	7.572656866	Non-saline
68.59688333	10.87259902	Non-saline
68.61035	5.90927101	Non-saline
68.60853333	9.743900093	Non-saline
68.59491667	5.576526159	Non-saline
69.69248333	5.311921216	Saline
69.69248333	3.957985412	Saline
70.11623333	7.78345105	Saline
68.279371	6.064633275	Non-saline
68.273903	4.741853441	Non-saline
68.350533	6.098682042	Non-saline
68.6256	7.771104569	Non-saline
68.61035	8.894662529	Non-saline
68.595875	6.765284052	Non-saline
68.6256	7.609943994	Non-saline
68.61818333	8.480445806	Non-saline
68.673757	6.780598214	Non-saline
68.60853333	8.436143197	Non-saline
68.60853333	6.382007912	Non-saline
68.601493	7.931660046	Non-saline
68.57366667	8.699286618	Non-saline
68.59688333	8.34541474	Non-saline
68.622	10.3174742	Non-saline
68.673757	8.312242693	Non-saline
68.629961	6.420275502	Non-saline
68.6256	6.883128908	Non-saline
68.60853333	6.75899053	Non-saline
68.600601	5.96118005	Non-saline
68.58423333	6.859244109	Non-saline
68.578643	6.137841212	Non-saline
68.629961	6.487901858	Non-saline
68.6256	7.906038742	Non-saline
68.61818333	9.218817618	Non-saline
68.673757	8.652597398	Non-saline
68.674122	6.078231462	Non-saline
68.98353	6.12646215	Non-saline
68.6256	8.449682192	Non-saline
70.192833	7.502287956	Non-saline
68.629961	6.856556258	Non-saline
68.587573	6.379010129	Non-saline
68.57366667	9.331720226	Non-saline
68.629961	6.698577484	Non-saline
68.629961	7.019495278	Non-saline
68.622	9.610292559	Non-saline
68.6256	7.502015115	Non-saline
68.609717	8.265140033	Non-saline
68.600601	6.697642193	Non-saline
68.582062	5.62937608	Non-saline
68.585839	8.522938065	Non-saline
68.70798	6.041182266	Non-saline
68.60853333	9.763728504	Non-saline
68.585839	8.295171678	Non-saline
68.585839	8.255044275	Non-saline
68.585839	8.802346921	Non-saline
68.60853333	8.401260579	Non-saline
68.50245	6.781934501	Non-saline
68.49113	5.927757858	Non-saline
68.82806	6.033994903	Non-saline
68.571037	6.554713223	Non-saline
68.629961	6.3745499	Non-saline
68.6256	6.758643185	Non-saline
68.61818333	9.304492	Non-saline
68.69301831	2.967921667	Non-saline
68.69301831	1.703556948	Non-saline
68.265679	8.305357874	Non-saline
68.182344	6.286506744	Non-saline
68.677802	7.590263828	Non-saline
68.610781	6.309857423	Non-saline
68.611341	6.389250665	Non-saline
68.595875	4.781881647	Non-saline
68.5684	6.659658431	Non-saline
68.601493	8.830732651	Non-saline
68.6	10.4894129	Non-saline
68.57366667	8.496479935	Non-saline
68.59688333	7.071992074	Non-saline
68.578931	2.376677019	Non-saline
68.574673	1.718780328	Non-saline
68.5684	2.040042591	Non-saline
68.601493	6.968105621	Non-saline
68.601493	8.445107895	Non-saline
68.6	8.4938015	Non-saline
68.585839	7.485547428	Non-saline
68.585839	9.646740882	Non-saline
68.59688333	8.304489096	Non-saline
68.59688333	8.720691705	Non-saline
68.585839	6.177444457	Non-saline
68.582062	6.2920159	Non-saline
68.5684	6.356777025	Non-saline
68.571037	6.877459253	Non-saline
68.601493	7.146879583	Non-saline
68.601493	5.810356833	Non-saline
68.601493	8.955879577	Non-saline
68.601493	8.199806017	Non-saline
68.585839	9.136368518	Non-saline
68.58357	6.591071969	Non-saline
68.70785	5.546934424	Non-saline
68.6256	3.438622511	Non-saline
68.59688333	10.31621383	Non-saline
68.59491667	7.681679696	Non-saline
68.57366667	8.742627924	Non-saline
68.95756667	9.941915416	Non-saline
69.0119	7.947456528	Non-saline
68.639895	5.771219743	Non-saline
68.63639	6.108017765	Non-saline
68.57366667	6.177921885	Non-saline
68.601493	9.155667608	Non-saline
68.634241	6.759219856	Non-saline
68.6256	6.633956613	Non-saline
68.639895	7.738915164	Non-saline
68.63639	8.610898066	Non-saline
68.629961	5.894198637	Non-saline
68.5896775	6.380655847	Non-saline
68.585	6.098774755	Non-saline
68.49113	5.558606765	Non-saline
68.629961	3.052585647	Non-saline
68.6256	3.903503745	Non-saline
68.622	6.217531836	Non-saline
68.61818333	5.476607298	Non-saline
