OO	Latitude	Location
969	59.583	Sediment
905	59.583	Sediment
947	59.583	Sediment
904	59.583	Sediment
932	59.583	Sediment
869	59.583	Sediment
864	59.583	Sediment
935	59.583	Sediment
919	59.583	Sediment
895	59.583	Sediment
834	59.583	Sediment
897	59.583	Sediment
930	59.583	Sediment
861	59.583	Sediment
835	59.583	Sediment
480	78.243	Sediment
446	78.243	Sediment
473	78.243	Sediment
441	78.243	Sediment
414	78.243	Sediment
386	78.243	Sediment
434	78.243	Sediment
428	78.243	Sediment
562	78.243	Sediment
526	78.243	Sediment
577	78.237	Sediment
533	78.237	Sediment
564	78.237	Sediment
547	78.237	Sediment
529	78.237	Sediment
585	78.237	Sediment
562	78.237	Sediment
596	78.237	Sediment
762	54.811	Sediment
818	54.811	Sediment
832	54.811	Sediment
619	54.804	Sediment
340	62.232	Sediment
318	62.232	Sediment
254	62.232	Sediment
326	62.231	Sediment
232	62.231	Sediment
135	60.27	Water
156	60.27	Water
136	60.27	Water
158	60.27	Water
124	60.27	Water
128	60.27	Water
116	60.27	Water
134	60.27	Water
138	60.27	Water
134	60.27	Water
136	60.27	Water
123	60.27	Water
120	60.27	Water
104	60.27	Water
137	60.27	Water
154	60.27	Water
140	60.27	Water
154	60.27	Water
134	60.27	Water
141	60.27	Water
131	60.27	Water
128	60.27	Water
123	60.27	Water
116	60.27	Water
130	60.27	Water
117	60.27	Water
106	60.27	Water
138	60.27	Water
164	60.27	Water
167	60.27	Water
147	60.27	Water
139	60.27	Water
138	60.27	Water
102	60.27	Water
132	60.27	Water
166	60.27	Water
111	60.27	Water
137	60.27	Water
147	60.27	Water
153	60.27	Water
110	60.27	Water
118	60.27	Water
134	60.27	Water
119	60.27	Water
180	60.27	Water
117	60.27	Water
106	60.27	Water
135	60.27	Water
129	60.27	Water
139	60.27	Water
112	60.27	Water
138	60.27	Water
105	60.27	Water
108	60.27	Water
120	60.27	Water
102	60.27	Water
139	60.27	Water
139	60.27	Water
137	60.27	Water
173	60.27	Water
144	60.27	Water
135	60.27	Water
125	60.27	Water
116	60.27	Water
125	60.27	Water
126	60.27	Water
110	60.27	Water
102	60.27	Water
121	60.27	Water
111	60.27	Water
121	60.27	Water
107	60.27	Water
79	78.933	Water
115	78.933	Water
79	78.933	Water
76	78.933	Water
70	78.933	Water
111	78.933	Water
94	78.933	Water
101	78.933	Water
123	78.933	Water
81	78.933	Water
113	78.933	Water
69	78.933	Water
65	78.933	Water
70	78.933	Water
67	78.933	Water
101	78.933	Water
89	78.933	Water
65	78.933	Water
64	78.933	Water
73	78.933	Water
91	78.933	Water
46	78.933	Water
109	78.933	Water
64	78.933	Water
108	78.933	Water
51	78.933	Water
74	78.933	Water
186	78.933	Water
58	78.933	Water
84	78.933	Water
42	78.933	Water
194	78.933	Water
64	78.933	Water
74	78.933	Water
116	78.933	Water
97	78.933	Water
64	78.933	Water
73	78.933	Water
110	78.933	Water
119	78.933	Water
106	78.933	Water
79	78.933	Water
92	78.933	Water
155	78.933	Water
76	78.933	Water
82	78.933	Water
120	78.933	Water
148	78.933	Water
82	78.933	Water
80	78.933	Water
129	78.933	Water
151	78.933	Water
90	78.933	Water
89	78.933	Water
84	78.933	Water
159	78.933	Water
96	78.933	Water
97	78.933	Water
171	78.933	Water
95	78.933	Water
128	78.933	Water
93	78.933	Water
132	78.933	Water
102	78.933	Water
74	78.933	Water
113	78.933	Water
86	78.933	Water
74	78.933	Water
72	78.933	Water
78	78.933	Water
124	78.933	Water
101	78.933	Water
107	78.933	Water
124	78.933	Water
108	78.933	Water
109	78.933	Water
107	78.933	Water
134	78.933	Water
114	78.933	Water
96	78.933	Water
116	78.933	Water
114	78.933	Water
104	78.933	Water
117	78.933	Water
126	78.933	Water
110	78.933	Water
112	78.933	Water
133	78.933	Water
120	78.933	Water
105	78.933	Water
96	78.933	Water
93	78.933	Water
121	78.933	Water
92	78.933	Water
105	78.933	Water
89	78.933	Water
91	78.933	Water
121	78.933	Water
107	78.933	Water
114	78.933	Water
90	78.933	Water
78	78.933	Water
82	78.933	Water
115	78.933	Water
93	78.933	Water
91	78.933	Water
82	78.933	Water
114	78.933	Water
79	78.933	Water
103	78.933	Water
81	78.933	Water
108	78.933	Water
114	78.933	Water
75	78.933	Water
136	78.933	Water
92	78.933	Water
100	78.933	Water
111	78.933	Water
72	78.933	Water
69	78.933	Water
103	78.933	Water
118	78.933	Water
124	78.933	Water
101	78.933	Water
100	78.933	Water
114	78.933	Water
101	78.933	Water
119	78.933	Water
94	78.933	Water
100	78.933	Water
115	78.933	Water
97	78.933	Water
113	78.933	Water
118	78.933	Water
73	78.933	Water
78	78.933	Water
133	78.933	Water
86	78.933	Water
87	78.933	Water
114	78.933	Water
133	78.933	Water
115	78.933	Water
84	78.933	Water
127	78.933	Water
83	78.933	Water
76	78.933	Water
91	78.933	Water
76	78.933	Water
141	78.933	Water
115	78.933	Water
85	78.933	Water
131	78.933	Water
124	78.933	Water
143	78.933	Water
77	78.933	Water
134	78.933	Water
80	78.933	Water
115	78.933	Water
109	78.933	Water
104	78.933	Water
110	78.933	Water
101	78.933	Water
112	78.933	Water
127	78.933	Water
132	78.933	Water
110	78.933	Water
130	78.933	Water
111	78.933	Water
127	78.933	Water
111	78.933	Water
121	78.933	Water
93	78.933	Water
172	78.933	Water
81	78.933	Water
79	78.933	Water
140	78.933	Water
144	78.933	Water
92	78.933	Water
165	78.933	Water
119	78.933	Water
78	78.933	Water
124	78.933	Water
111	78.933	Water
147	78.933	Water
94	78.933	Water
95	78.933	Water
83	78.933	Water
92	78.933	Water
91	78.933	Water
123	78.933	Water
72	78.933	Water
86	78.933	Water
109	78.933	Water
102	78.933	Water
79	78.933	Water
102	78.933	Water
