Chao1	Latitude	Location
997.5357143	78.237	Sediment
1057.678571	78.237	Sediment
1323	54.811	Sediment
1647.686441	54.811	Sediment
1487.757143	54.811	Sediment
688.168	54.804	Sediment
619.902439	62.232	Sediment
535.3414634	62.232	Sediment
400.4473684	62.232	Sediment
566.8378378	62.231	Sediment
462.0357143	62.231	Sediment
184.1363636	60.27	Water
275.25	60.27	Water
159.25	60.27	Water
208.1666667	60.27	Water
143.5	60.27	Water
143.4761905	60.27	Water
145.25	60.27	Water
149.4761905	60.27	Water
178.6153846	60.27	Water
152.75	60.27	Water
194	60.27	Water
145.5555556	60.27	Water
154.3636364	60.27	Water
129.0714286	60.27	Water
162.1428571	60.27	Water
213.625	60.27	Water
175.15	60.27	Water
195.25	60.27	Water
175.0526316	60.27	Water
186.047619	60.27	Water
176	60.27	Water
168.6153846	60.27	Water
150	60.27	Water
131.3	60.27	Water
149.4615385	60.27	Water
120.6666667	60.27	Water
127.0833333	60.27	Water
155.1052632	60.27	Water
209.0416667	60.27	Water
205.3333333	60.27	Water
163.1111111	60.27	Water
168.5263158	60.27	Water
171.4615385	60.27	Water
115	60.27	Water
138.3157895	60.27	Water
192.1052632	60.27	Water
118.2	60.27	Water
152.7894737	60.27	Water
162.75	60.27	Water
198.15	60.27	Water
164.375	60.27	Water
135.6470588	60.27	Water
165.2307692	60.27	Water
152.4615385	60.27	Water
213.1081081	60.27	Water
135.0555556	60.27	Water
139	60.27	Water
142.1578947	60.27	Water
164.0625	60.27	Water
147.0526316	60.27	Water
145	60.27	Water
155.55	60.27	Water
117.2142857	60.27	Water
121.1538462	60.27	Water
129	60.27	Water
103.6666667	60.27	Water
166.0666667	60.27	Water
154.8125	60.27	Water
146.5454545	60.27	Water
222	60.27	Water
164.7777778	60.27	Water
166.5	60.27	Water
150.375	60.27	Water
155	60.27	Water
165.0714286	60.27	Water
155	60.27	Water
132.8947368	60.27	Water
105.6666667	60.27	Water
139.4545455	60.27	Water
128.5	60.27	Water
141.3125	60.27	Water
138.5	60.27	Water
101.6666667	78.933	Water
134.7142857	78.933	Water
90.66666667	78.933	Water
93	78.933	Water
80.11111111	78.933	Water
130.5	78.933	Water
101.0588235	78.933	Water
160.5	78.933	Water
186.0769231	78.933	Water
84.75	78.933	Water
162.5833333	78.933	Water
111.75	78.933	Water
99	78.933	Water
95.5	78.933	Water
75.27272727	78.933	Water
116.9545455	78.933	Water
107.75	78.933	Water
68	78.933	Water
64.33333333	78.933	Water
