ID	group
1883.2011.492.Crump.Artic.LTREB.main.lane4.NoIndex	"[4,5)"
662.M33	"[4,5)"
1222.B2.5.7.06	"[4,5)"
1235.sp1268	"[4,5)"
1240.2906B	"[4,5)"
1222.B5.5.9.06	"[4,5)"
1673.MBS119.4D	"[4,5)"
1222.B6.5.8.06	"[4,5)"
1235.sp1151	"[5,6)"
1240.0709B	"[5,6)"
1673.MBS0428.3	"[5,6)"
1627.DZC	"[5,6)"
1235.sp1300	"[5,6)"
723.C11.5m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
861.C17.dec08	"[5,6)"
1222.B2.5.11.06	"[5,6)"
804.3872.1530B	"[5,6)"
1240.1708TCDNA	"[5,6)"
1222.B1.5.15.06	"[5,6)"
1235.sp1642	"[5,6)"
1235.sp1341	"[5,6)"
723.IC3.S3.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[5,6)"
2080.S16D2165	"[5,6)"
1235.sp1637	"[5,6)"
1235.sp1403	"[5,6)"
1222.B1.5.16.06	"[5,6)"
1235.sp1598	"[5,6)"
1222.B5.5.19.06	"[5,6)"
1580.BBB.number1.filt.	"[5,6)"
1235.sp1942	"[5,6)"
1222.B4.5.7.06	"[5,6)"
1235.sp1157	"[5,6)"
1235.sp1407	"[5,6)"
723.IC1.S2.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[5,6)"
861.C13.5.jul09	"[5,6)"
1235.sp1645	"[5,6)"
1235.sp1142	"[5,6)"
804.LS11.70a	"[5,6)"
1240.1208BCDNA	"[5,6)"
1222.B1.5.8.06	"[5,6)"
723.IC2.S1.G3.Catlin2.16Spool.110602.HWI.EAS137R.0375.s.5.1.sequence	"[5,6)"
804.Julie.7	"[5,6)"
723.C6.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
1222.B5.5.20.06	"[5,6)"
1222.B5.5.21.06	"[5,6)"
1235.sp1639	"[5,6)"
662.M5a	"[5,6)"
804.H08.073105.R2238	"[5,6)"
861.X70.jul09	"[5,6)"
2080.S33D2585	"[5,6)"
1235.sp1344	"[5,6)"
1235.sp1582	"[5,6)"
1222.B1.5.9.06	"[5,6)"
1240.2209B	"[5,6)"
723.C10.5m.L3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
1240.1204BCDNA	"[5,6)"
1222.B3.5.17.06	"[5,6)"
1197.SE.20101017.GY.D038SW.BC.331	"[5,6)"
1235.sp0193	"[5,6)"
1222.B4.5.12.06	"[5,6)"
1235.sp1314	"[5,6)"
1235.sp1287	"[5,6)"
1222.B3.5.12.06	"[5,6)"
1222.B3.5.9.06	"[5,6)"
1235.sp1590	"[5,6)"
662.M25	"[5,6)"
804.3869.1446	"[5,6)"
1240.1409T	"[5,6)"
804.3872.1530A	"[5,6)"
1222.B1.5.13.06	"[5,6)"
662.M21	"[5,6)"
1673.MBS0613.3	"[5,6)"
905.SA.Station.6.tF	"[5,6)"
2080.S79D97	"[5,6)"
861.C18.jul09	"[5,6)"
1235.sp1307	"[5,6)"
1240.1204TCDNA	"[5,6)"
2080.S60D315	"[5,6)"
2080.S30D2085	"[5,6)"
804.H08.073105.R2057	"[5,6)"
804.LS11.71	"[5,6)"
1235.sp1525	"[5,6)"
1240.2206TCDNA	"[5,6)"
1240.2906TCDNA	"[5,6)"
1240.0704BCDNA	"[5,6)"
1240.1208T	"[5,6)"
1883.2011.499.Crump.Artic.LTREB.main.lane4.NoIndex	"[5,6)"
1235.sp0747	"[5,6)"
1240.1307T	"[5,6)"
1222.B2.5.16.06	"[5,6)"
2080.S79D5	"[5,6)"
1198.ANT04.S2M1	"[5,6)"
1883.2011.539.Crump.Artic.LTREB.main.lane3.NoIndex	"[5,6)"
1240.1210B	"[5,6)"
1235.sp1641	"[5,6)"
723.C11.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
1235.sp0715	"[5,6)"
1235.sp1585	"[5,6)"
1240.2206t	"[5,6)"
1240.2704TCDNA	"[5,6)"
1240.0806T	"[5,6)"
1235.sp1532	"[5,6)"
1235.sp0734	"[5,6)"
1883.2011.501.Crump.Artic.LTREB.main.lane4.NoIndex	"[5,6)"
1240.1305BCDNA	"[5,6)"
1222.B1.5.14.06	"[5,6)"
1222.B6.5.5.06	"[5,6)"
1198.ANT05.S2M2	"[5,6)"
723.C8.3m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
1240.2809BCDNA	"[5,6)"
1883.2011.537.Crump.Artic.LTREB.main.lane3.NoIndex	"[5,6)"
1240.0109T	"[5,6)"
723.C6.10m.G3.Catlin1.16Spool.110602.HWI.EAS137R.0375.s.3.1.sequence	"[5,6)"
1222.B5.5.12.06	"[5,6)"
1235.sp0727	"[5,6)"
1580.BBB.number2.filt.	"[5,6)"
1235.sp1576	"[5,6)"
2080.S33D60.85	"[5,6)"
1235.sp1635	"[5,6)"
804.3651.1231	"[5,6)"
